,Location,SURVEY_DATE,Time_HHMMSS,Depth_m,Chlorophyll-a (ug/L),Dissolved Oxygen concentration (mg/L),Dissolved Oxygen % saturation (%),pH (Unit),Salinity (PSU),Specific Conductance at 25 deg C (mS/cm),Temperature (deg C),Turbidity (NTU)
306,1,17/09/1998,101800,2.0,,6.6,92.5,7.98,34.9,52.9,21.66,6.0
307,1,17/09/1998,101800,4.0,,6.6,92.4,8.0,35.2,53.3,21.63,14.0
308,1,17/09/1998,101800,6.0,,6.6,91.5,8.01,35.3,53.4,21.63,16.0
309,1,16/10/1998,93200,0.2,,6.6,96.1,7.9,31.9,48.8,25.23,6.0
310,1,16/10/1998,93200,2.0,,6.6,97.2,7.92,33.1,50.5,25.1,8.0
311,1,16/10/1998,93200,4.0,,6.5,95.3,7.95,34.2,52.0,24.99,13.0
312,1,16/10/1998,93200,6.0,,6.5,95.6,7.96,34.7,52.7,24.93,16.0
313,1,17/11/1998,102000,0.2,,6.6,99.7,8.08,36.2,54.7,25.62,2.0
314,1,17/11/1998,102000,2.0,,6.6,98.7,8.09,36.3,54.8,25.52,2.0
315,1,17/11/1998,102000,4.0,,6.6,98.6,8.09,36.3,54.8,25.52,5.0
316,1,17/11/1998,102000,6.0,,6.5,98.2,8.1,36.3,54.8,25.51,6.0
317,1,21/12/1998,100600,0.2,,6.2,96.9,8.07,36.0,54.4,28.21,4.0
318,1,21/12/1998,100600,2.0,,6.1,95.6,8.07,36.0,54.4,28.18,5.0
319,1,21/12/1998,100600,4.0,,6.2,96.3,8.07,36.0,54.4,28.18,5.0
320,1,21/12/1998,100600,6.0,,6.1,95.6,8.08,35.9,54.3,28.09,6.0
321,1,15/01/1999,95900,0.2,,6.4,99.5,7.92,35.3,53.5,28.36,1.0
322,1,15/01/1999,95900,2.0,,6.3,97.8,7.94,35.2,53.3,28.38,3.0
323,1,15/01/1999,95900,4.0,,6.2,96.6,7.94,36.4,54.9,28.11,2.0
324,1,15/01/1999,95900,6.0,,6.1,96.4,7.95,36.7,55.3,28.03,3.0
325,1,15/01/1999,95900,8.0,,6.1,95.4,7.95,36.7,55.3,28.02,2.0
326,1,16/02/1999,95900,0.2,,6.6,89.9,7.43,12.9,21.5,27.97,18.0
327,1,16/02/1999,95900,2.0,,6.5,98.1,7.78,30.1,46.4,27.84,3.0
328,1,16/02/1999,95900,4.0,,6.6,99.6,7.81,31.1,47.7,27.96,2.0
329,1,16/02/1999,95900,6.0,,6.6,100.2,7.81,31.5,48.3,27.99,11.0
330,1,16/02/1999,95900,8.0,,6.5,99.0,7.82,31.7,48.5,28.0,88.0
331,1,16/03/1999,94600,0.2,,6.4,97.1,7.81,34.7,52.7,27.04,31.0
332,1,16/03/1999,94600,2.0,,6.2,95.3,7.82,35.7,54.0,26.88,14.0
333,1,16/03/1999,94600,4.0,,6.2,95.0,7.85,35.8,54.1,26.86,11.0
334,1,16/03/1999,94600,5.5,,6.2,94.2,7.85,35.8,54.1,26.87,23.0
335,1,13/04/1999,103800,0.2,,6.7,98.4,8.03,37.7,56.6,23.58,3.4
336,1,13/04/1999,103800,2.0,,6.6,96.4,8.04,37.7,56.6,23.52,7.5
337,1,13/04/1999,103800,4.0,,6.5,95.6,8.05,37.8,56.7,23.51,6.3
338,1,13/04/1999,103800,6.0,,6.5,95.6,8.06,37.9,56.8,23.51,5.6
339,1,13/04/1999,103800,8.0,,6.5,95.2,8.06,37.9,56.8,23.52,5.6
340,1,25/06/1999,103500,0.2,,7.8,99.0,7.85,35.0,53.1,16.86,0.0
341,1,25/06/1999,103500,2.0,,7.7,98.4,7.9,35.1,53.2,16.84,0.0
342,1,25/06/1999,103500,4.0,,7.7,97.8,7.91,35.0,53.1,16.83,0.0
343,1,25/06/1999,103500,5.0,,7.6,97.3,7.91,35.0,53.1,16.84,0.0
344,1,27/07/1999,111100,0.2,,7.8,100.4,7.84,35.4,53.6,17.07,2.0
345,1,27/07/1999,111100,2.0,,8.0,102.1,7.85,35.4,53.6,17.05,1.1
346,1,27/07/1999,111100,4.0,,8.0,102.4,7.86,35.4,53.6,17.02,1.3
347,1,27/07/1999,111100,6.0,,8.0,102.6,7.86,35.4,53.6,17.01,1.8
348,1,24/08/1999,110000,0.2,,7.5,98.7,7.83,34.0,51.7,19.0,0.0
349,1,24/08/1999,110000,2.0,,7.4,98.0,7.87,34.1,51.8,18.96,2.0
350,1,24/08/1999,110000,4.0,,7.4,98.0,7.88,34.2,52.0,18.9,2.0
351,1,24/08/1999,110000,6.0,,7.4,97.6,7.88,34.7,52.6,18.84,2.0
352,1,24/08/1999,110000,8.0,,7.4,97.7,7.89,34.8,52.8,18.82,5.0
353,1,27/09/1999,111500,0.2,,7.3,101.8,7.77,35.6,53.9,21.7,3.0
354,1,27/09/1999,111500,2.0,,7.5,104.4,7.79,35.6,53.9,21.69,7.0
355,1,27/09/1999,111500,4.0,,7.6,106.0,7.8,35.7,54.0,21.71,8.0
356,1,12/10/1999,110500,0.2,,6.3,92.0,8.08,36.5,55.0,23.41,0.0
357,1,12/10/1999,110500,2.0,,6.3,91.6,8.1,36.5,55.0,23.38,0.0
358,1,12/10/1999,110500,4.0,,6.4,92.7,8.11,36.5,55.0,23.29,0.0
359,1,12/10/1999,110500,6.0,,6.3,91.4,8.1,36.6,55.2,23.1,0.0
360,1,12/10/1999,110500,6.5,,6.2,89.4,8.1,36.5,55.1,23.09,1.0
361,1,9/11/1999,110700,0.2,,6.7,98.0,8.09,34.7,52.6,24.96,1.0
362,1,9/11/1999,110700,2.0,,6.5,96.0,8.11,34.7,52.6,24.92,1.0
363,1,9/11/1999,110700,4.0,,6.5,94.6,8.13,33.9,51.5,24.9,2.0
364,1,9/11/1999,110700,6.0,,6.4,94.3,8.13,33.7,51.3,24.86,2.0
365,1,9/11/1999,110700,8.0,,6.4,93.6,8.14,33.9,51.5,24.78,2.0
366,1,7/12/1999,110700,0.2,,7.0,102.7,8.02,35.5,53.7,24.47,1.0
367,1,7/12/1999,110700,2.0,,6.9,101.7,8.04,35.6,53.8,24.4,1.0
368,1,7/12/1999,110700,4.0,,6.9,101.5,8.05,35.4,53.6,24.43,1.0
369,1,7/12/1999,110700,6.0,,6.9,101.0,8.05,35.0,53.1,24.43,1.0
370,1,7/12/1999,110700,7.0,,6.9,100.7,8.05,34.9,52.9,24.43,1.0
371,1,8/02/2000,105300,0.2,,6.2,94.8,8.18,37.6,56.5,25.86,10.0
372,1,8/02/2000,105300,2.0,,6.3,96.6,8.19,38.6,57.7,25.88,11.0
373,1,8/02/2000,105300,4.0,,6.3,96.0,8.2,39.0,58.3,25.84,11.0
374,1,8/02/2000,105300,6.0,,6.4,98.4,8.2,39.0,58.3,25.84,11.0
375,1,8/02/2000,105300,7.0,,6.3,96.3,8.2,39.0,58.3,25.83,12.0
376,1,10/03/2000,114300,0.2,,6.4,96.7,8.27,35.3,53.4,26.5,5.0
377,1,10/03/2000,114300,2.0,,6.4,97.5,8.27,35.3,53.5,26.5,5.0
378,1,10/03/2000,114300,4.0,,6.5,97.9,8.27,35.3,53.5,26.4,5.0
379,1,10/03/2000,114300,6.0,,6.4,97.2,8.27,35.3,53.5,26.4,6.0
380,1,10/03/2000,114300,8.0,,6.4,97.1,8.26,35.4,53.5,26.3,7.0
381,1,22/05/2000,114400,0.2,,6.8,95.5,7.74,38.2,57.2,20.75,0.0
382,1,22/05/2000,114400,2.0,,6.8,94.8,7.84,38.2,57.3,20.73,0.0
383,1,22/05/2000,114400,4.0,,6.9,96.0,7.87,38.1,57.1,20.65,0.0
384,1,22/05/2000,114400,6.0,,6.9,95.5,7.88,37.9,56.8,20.59,0.0
385,1,22/05/2000,114400,8.0,,6.8,93.8,7.89,37.8,56.7,20.59,0.0
386,1,15/08/2000,120500,0.2,,7.5,100.0,8.08,34.7,52.7,19.14,0.0
387,1,15/08/2000,120500,2.0,,7.5,100.0,8.09,34.7,52.7,19.13,0.0
388,1,15/08/2000,120500,4.0,,7.4,98.3,8.1,34.7,52.7,19.13,0.0
389,1,14/09/2000,113000,0.2,,7.1,99.7,8.04,36.4,54.9,21.47,0.0
390,1,14/09/2000,113000,2.0,,7.0,98.2,8.07,36.4,54.9,21.43,1.0
391,1,14/09/2000,113000,4.0,,6.9,96.4,8.09,36.3,54.8,21.39,3.0
392,1,14/09/2000,113000,6.0,,6.9,96.5,8.09,35.9,54.3,21.38,4.0
403,1,14/12/2000,124000,0.2,,6.2,94.8,7.77,36.0,54.4,26.3,5.0
404,1,14/12/2000,124000,2.0,,6.3,96.0,7.78,36.0,54.4,26.3,7.0
405,1,14/12/2000,124000,4.0,,6.4,96.7,7.79,36.1,54.5,26.3,8.0
406,1,14/12/2000,124000,6.0,,6.4,96.5,7.8,36.0,54.4,26.3,7.0
407,1,15/01/2001,144200,0.2,,6.7,102.8,8.18,36.3,54.7,27.3,1.0
408,1,15/01/2001,144200,2.0,,6.6,101.3,8.18,36.1,54.5,26.9,2.0
409,1,15/01/2001,144200,4.0,,6.6,100.7,8.18,36.1,54.5,26.8,2.0
410,1,15/01/2001,144200,6.0,,6.5,99.5,8.19,36.2,54.6,26.7,2.0
411,1,15/01/2001,144200,8.0,,6.6,100.3,8.19,36.2,54.6,26.7,2.0
422,1,15/06/2001,133800,0.2,,7.2,99.9,8.08,36.0,54.3,20.9,36.0
423,1,15/06/2001,133800,10.0,,7.2,99.1,8.11,36.0,54.3,20.92,38.0
424,1,15/06/2001,133800,2.0,,7.2,99.4,8.09,36.0,54.3,20.91,38.0
425,1,15/06/2001,133800,4.0,,7.2,99.6,8.11,36.0,54.4,20.95,32.0
426,1,15/06/2001,133800,6.0,,7.2,99.8,8.11,36.0,54.4,20.95,32.0
427,1,15/06/2001,133800,8.0,,7.2,99.3,8.11,36.0,54.4,20.93,35.0
432,1,23/08/2001,121300,0.2,,7.5,100.1,7.73,35.5,53.7,18.85,5.0
433,1,23/08/2001,121300,2.0,,7.5,99.3,7.82,35.4,53.6,18.75,3.0
434,1,23/08/2001,121300,4.0,,7.4,97.9,7.84,35.4,53.6,18.64,4.0
435,1,23/08/2001,121300,6.0,,7.4,97.7,7.85,35.3,53.4,18.61,5.0
436,1,23/08/2001,121300,8.0,,7.4,96.3,7.86,34.1,51.8,18.55,7.0
437,1,5/10/2001,93300,0.2,,7.0,100.5,8.2,35.5,53.7,22.82,4.0
438,1,5/10/2001,93300,10.0,,7.0,99.5,8.22,35.6,53.9,22.96,14.0
439,1,5/10/2001,93300,12.0,,7.0,99.5,8.23,35.6,53.9,22.98,14.0
440,1,5/10/2001,93300,2.0,,7.0,100.4,8.2,35.6,53.8,22.87,11.0
441,1,5/10/2001,93300,4.0,,7.0,100.0,8.2,35.6,53.8,22.91,8.0
442,1,5/10/2001,93300,6.0,,7.0,99.8,8.21,35.6,53.8,22.92,10.0
443,1,5/10/2001,93300,8.0,,7.0,99.8,8.22,35.6,53.8,22.94,13.0
444,1,18/01/2002,101000,0.2,,6.2,96.0,8.09,34.7,52.6,28.23,19.0
445,1,18/01/2002,101000,10.0,,6.2,95.8,8.11,34.7,52.7,28.1,21.0
446,1,18/01/2002,101000,2.0,,6.2,96.0,8.1,34.7,52.7,28.22,18.0
447,1,18/01/2002,101000,4.0,,6.2,95.8,8.1,34.7,52.7,28.19,19.0
448,1,18/01/2002,101000,6.0,,6.2,95.7,8.1,34.7,52.7,28.15,20.0
449,1,18/01/2002,101000,8.0,,6.2,95.7,8.1,34.7,52.7,28.13,20.0
450,1,15/02/2002,93400,0.2,,6.0,93.7,8.11,36.3,54.7,28.15,2.0
451,1,15/02/2002,93400,2.0,,6.0,94.7,8.12,36.2,54.7,28.15,2.0
452,1,15/02/2002,93400,4.0,,6.1,94.9,8.12,36.2,54.7,28.02,3.0
453,1,15/02/2002,93400,6.0,,6.1,94.4,8.12,36.2,54.7,27.87,3.0
454,1,15/02/2002,93400,8.0,,6.0,94.2,8.12,36.2,54.7,27.84,3.0
455,1,15/03/2002,93500,0.2,,6.2,94.4,7.8,36.0,54.4,26.02,6.0
456,1,15/03/2002,93500,10.0,,6.2,93.5,7.88,36.0,54.4,25.96,6.0
457,1,15/03/2002,93500,12.0,,6.1,91.8,7.89,36.0,54.4,25.86,7.0
458,1,15/03/2002,93500,2.0,,6.3,95.0,7.83,36.0,54.4,26.02,7.0
459,1,15/03/2002,93500,4.0,,6.3,94.6,7.85,36.0,54.4,26.02,5.0
460,1,15/03/2002,93500,6.0,,6.2,94.1,7.86,36.0,54.4,26.02,5.0
461,1,15/03/2002,93500,8.0,,6.2,93.8,7.87,36.0,54.4,25.99,5.0
462,1,19/04/2002,102100,0.2,,5.7,84.8,8.26,36.1,54.5,24.92,2.0
463,1,19/04/2002,102100,2.0,,5.8,85.5,8.26,36.1,54.5,24.7,3.0
464,1,19/04/2002,102100,4.0,,5.8,85.1,8.26,36.1,54.5,24.67,4.0
465,1,19/04/2002,102100,6.0,,5.7,84.8,8.25,36.1,54.5,24.65,3.0
466,1,29/05/2002,114000,0.2,,7.7,105.9,8.31,35.8,54.1,20.66,1.2
467,1,29/05/2002,114000,2.0,,7.7,106.0,8.31,35.7,54.0,20.7,1.2
468,1,29/05/2002,114000,4.0,,7.7,106.0,8.31,35.7,54.0,20.71,1.2
469,1,29/05/2002,114000,6.0,,7.7,105.6,8.31,35.8,54.1,20.63,1.3
470,1,29/05/2002,114000,7.0,,7.6,104.8,8.3,35.8,54.1,20.57,1.9
471,1,8/08/2002,85800,0.2,,7.7,103.1,8.21,36.1,54.6,19.16,2.0
472,1,8/08/2002,85800,2.0,,7.7,102.7,8.21,36.1,54.6,19.14,1.0
473,1,8/08/2002,85800,4.0,,7.7,102.7,8.21,36.1,54.6,19.15,1.0
474,1,8/08/2002,85800,6.0,,7.7,102.7,8.21,36.1,54.6,19.15,1.0
475,1,8/08/2002,85800,8.0,,7.7,103.7,8.21,36.2,54.6,19.14,2.0
476,1,5/09/2002,83200,0.2,,7.3,100.5,8.0,36.0,54.4,20.77,1.0
477,1,5/09/2002,83200,10.0,,7.3,99.6,8.04,36.0,54.4,20.48,2.0
478,1,5/09/2002,83200,2.0,,7.3,99.8,8.01,36.0,54.4,20.54,2.0
479,1,5/09/2002,83200,4.0,,7.3,99.8,8.02,36.0,54.4,20.53,1.0
480,1,5/09/2002,83200,6.0,,7.3,99.8,8.03,36.0,54.4,20.49,1.0
481,1,5/09/2002,83200,8.0,,7.3,99.7,8.03,36.0,54.4,20.48,1.0
482,1,24/10/2002,121600,0.2,,5.0,75.3,8.24,35.9,54.2,25.4,11.0
483,1,24/10/2002,121600,10.0,,5.0,73.4,8.26,35.9,54.2,24.9,29.0
484,1,24/10/2002,121600,12.0,,4.9,72.9,8.26,35.9,54.2,24.9,39.0
485,1,24/10/2002,121600,2.0,,5.0,74.3,8.24,35.9,54.2,25.12,15.0
486,1,24/10/2002,121600,4.0,,5.4,79.7,8.26,35.9,54.2,25.11,12.0
487,1,24/10/2002,121600,6.0,,5.2,77.8,8.26,35.9,54.2,25.13,12.0
488,1,24/10/2002,121600,8.0,,5.1,75.4,8.26,35.9,54.2,24.94,22.0
489,1,26/11/2002,123100,0.2,,7.1,105.9,8.29,35.4,53.6,25.36,0.0
490,1,26/11/2002,123100,10.0,,7.0,104.4,8.3,35.4,53.6,25.05,0.0
491,1,26/11/2002,123100,12.0,,7.1,104.7,8.3,35.4,53.6,25.02,0.0
492,1,26/11/2002,123100,2.0,,7.2,106.4,8.3,35.4,53.6,25.31,0.0
493,1,26/11/2002,123100,4.0,,7.2,106.5,8.3,35.4,53.6,25.28,0.0
494,1,26/11/2002,123100,6.0,,7.0,104.2,8.3,35.4,53.6,25.2,0.0
495,1,26/11/2002,123100,8.0,,7.2,104.4,8.3,35.4,53.6,24.14,0.0
496,1,28/01/2003,125300,0.2,,6.5,100.0,8.26,37.2,56.0,27.1,3.2
497,1,28/01/2003,125300,2.0,,6.5,100.8,8.26,37.2,56.0,27.0,3.0
498,1,28/01/2003,125300,4.0,,6.5,99.4,8.26,37.2,56.0,26.7,3.2
499,1,28/01/2003,125300,6.0,,6.4,98.4,8.27,37.2,56.0,26.7,3.4
500,1,28/01/2003,125300,8.0,,6.4,98.9,8.3,37.5,56.3,26.8,3.9
501,1,21/03/2003,130900,0.2,,7.6,114.9,8.47,34.3,52.1,26.87,4.0
502,1,21/03/2003,130900,2.0,,7.2,109.0,8.48,34.6,52.5,26.51,4.0
503,1,21/03/2003,130900,4.0,,7.0,104.6,8.49,35.1,53.2,26.04,15.0
504,1,21/03/2003,130900,6.0,,6.9,103.3,8.49,35.2,53.3,26.02,19.0
505,1,1/05/2003,92300,0.2,,7.0,100.8,8.19,33.5,51.1,23.78,4.0
506,1,1/05/2003,92300,10.0,,6.7,95.0,8.17,33.6,51.2,23.51,8.0
507,1,1/05/2003,92300,2.0,,7.0,100.3,8.19,33.5,51.1,23.77,3.0
508,1,1/05/2003,92300,4.0,,7.0,99.7,8.19,33.6,51.1,23.78,5.0
509,1,1/05/2003,92300,6.0,,6.9,99.0,8.19,33.6,51.1,23.78,3.0
510,1,1/05/2003,92300,8.0,,6.8,96.5,8.18,33.6,51.2,23.53,6.0
518,1,26/06/2003,92900,0.2,,7.4,97.2,8.14,35.7,54.0,18.3,3.0
519,1,26/06/2003,92900,10.0,,7.4,97.2,8.19,35.9,54.3,18.36,15.0
520,1,26/06/2003,92900,2.0,,7.4,97.2,8.15,35.8,54.0,18.29,3.0
521,1,26/06/2003,92900,4.0,,7.4,97.1,8.16,35.8,54.1,18.28,3.0
522,1,26/06/2003,92900,6.0,,7.4,97.1,8.2,35.9,54.3,18.3,4.0
523,1,26/06/2003,92900,8.0,,7.4,97.2,8.19,35.9,54.2,18.36,20.0
524,1,31/07/2003,114400,0.2,,7.7,99.6,8.21,35.3,53.5,17.27,2.0
525,1,31/07/2003,114400,10.0,,7.8,100.4,8.21,35.3,53.4,17.3,5.0
526,1,31/07/2003,114400,11.5,,7.8,100.4,8.21,35.3,53.4,17.3,5.0
527,1,31/07/2003,114400,2.0,,7.8,100.0,8.21,35.3,53.4,17.28,4.0
528,1,31/07/2003,114400,4.0,,7.8,100.3,8.21,35.3,53.4,17.28,3.0
529,1,31/07/2003,114400,6.0,,7.8,100.3,8.21,35.3,53.4,17.29,3.0
530,1,31/07/2003,114400,8.0,,7.8,100.4,8.21,35.3,53.4,17.29,3.0
531,1,21/08/2003,85200,0.2,,7.2,94.1,8.02,34.2,51.9,18.8,3.0
532,1,21/08/2003,85200,10.0,,7.3,96.7,8.13,34.7,52.6,18.89,2.0
533,1,21/08/2003,85200,11.0,,7.3,96.4,8.14,34.7,52.7,18.84,3.0
534,1,21/08/2003,85200,2.0,,7.1,94.0,8.02,34.1,51.9,18.78,3.0
535,1,21/08/2003,85200,4.0,,7.1,93.8,8.03,34.2,52.0,18.82,3.0
536,1,21/08/2003,85200,6.0,,7.2,95.2,8.08,34.4,52.3,19.04,2.0
537,1,21/08/2003,85200,8.0,,7.3,96.4,8.1,34.5,52.4,18.98,2.0
538,1,25/09/2003,104100,0.2,,6.9,99.5,8.13,36.0,54.4,23.06,16.0
539,1,25/09/2003,104100,10.0,,6.9,98.9,8.14,36.0,54.3,22.94,24.0
540,1,25/09/2003,104100,11.0,,6.9,98.9,8.14,36.0,54.3,22.93,29.0
541,1,25/09/2003,104100,2.0,,7.0,99.8,8.13,36.0,54.4,23.03,12.0
542,1,25/09/2003,104100,4.0,,7.0,99.7,8.13,36.0,54.3,22.99,10.0
543,1,25/09/2003,104100,6.0,,7.0,99.8,8.13,36.0,54.3,22.97,10.0
544,1,25/09/2003,104100,8.0,,6.9,99.1,8.14,35.9,54.3,22.95,15.0
545,1,23/10/2003,101200,0.2,,6.3,93.0,8.2,35.7,53.9,24.92,9.0
546,1,23/10/2003,101200,10.0,,6.2,91.8,8.2,35.6,53.9,24.75,12.0
547,1,23/10/2003,101200,2.0,,6.3,92.8,8.2,35.6,53.9,24.85,8.0
548,1,23/10/2003,101200,4.0,,6.3,92.7,8.2,35.6,53.9,24.81,9.0
549,1,23/10/2003,101200,6.0,,6.3,92.3,8.2,35.6,53.9,24.78,10.0
550,1,23/10/2003,101200,8.0,,6.2,92.0,8.2,35.6,53.9,24.76,11.0
551,1,20/11/2003,91700,0.2,,6.3,95.2,8.12,36.8,55.4,25.81,5.0
552,1,20/11/2003,91700,10.0,,6.2,93.8,8.12,36.8,55.4,25.73,9.0
553,1,20/11/2003,91700,2.0,,6.3,95.0,8.12,36.8,55.4,25.79,5.0
554,1,20/11/2003,91700,4.0,,6.3,94.5,8.12,36.8,55.4,25.76,7.0
555,1,20/11/2003,91700,6.0,,6.2,94.2,8.12,36.8,55.4,25.75,8.0
556,1,20/11/2003,91700,8.0,,6.2,94.0,8.12,36.8,55.4,25.74,8.0
557,1,16/12/2003,162300,0.2,,6.5,99.7,8.13,35.2,53.3,27.21,4.0
558,1,16/12/2003,162300,2.0,,6.5,100.3,8.13,35.2,53.3,27.22,4.0
559,1,16/12/2003,162300,4.0,,6.5,100.0,8.13,35.2,53.3,27.14,5.0
560,1,16/12/2003,162300,6.0,,6.5,99.0,8.13,35.3,53.4,27.06,7.0
561,1,29/01/2004,150500,0.2,,6.0,94.6,8.04,34.7,52.6,28.78,4.0
562,1,29/01/2004,150500,10.0,,5.8,91.1,8.04,34.7,52.6,28.48,5.0
563,1,29/01/2004,150500,2.0,,6.0,94.0,8.04,34.7,52.7,28.75,4.0
564,1,29/01/2004,150500,4.0,,6.0,93.8,8.04,34.7,52.7,28.75,5.0
565,1,29/01/2004,150500,6.0,,6.0,93.5,8.05,34.7,52.6,28.75,4.0
566,1,29/01/2004,150500,8.0,,5.9,91.7,8.04,34.7,52.6,28.59,5.0
567,1,11/02/2004,132100,0.2,,6.5,99.1,8.16,31.0,47.6,28.72,4.0
568,1,11/02/2004,132100,2.0,,6.4,98.6,8.17,32.4,49.5,28.34,3.0
569,1,11/02/2004,132100,4.0,,6.3,96.1,8.17,33.1,50.5,28.03,4.0
570,1,11/02/2004,132100,6.0,,6.0,92.8,8.17,34.0,51.7,27.85,6.0
571,1,11/02/2004,132100,7.5,,6.0,91.9,8.17,34.6,52.6,27.73,7.0
572,1,8/03/2004,142000,0.2,,6.1,84.3,7.53,15.1,24.9,27.88,24.0
573,1,8/03/2004,142000,2.0,,6.0,85.2,7.62,20.0,32.0,27.31,49.0
574,1,8/03/2004,142000,4.0,,6.0,87.0,7.65,28.9,44.7,26.4,51.0
575,1,8/03/2004,142000,5.0,,6.0,87.5,7.64,30.0,46.2,26.3,62.0
576,1,6/04/2004,115900,0.2,,6.6,97.8,8.26,35.4,53.5,25.16,8.0
577,1,6/04/2004,115900,2.0,,6.6,97.8,8.26,35.3,53.5,25.19,10.0
578,1,6/04/2004,115900,4.0,,6.6,97.8,8.26,35.3,53.5,25.21,11.0
579,1,6/04/2004,115900,6.0,,6.6,97.8,8.26,35.3,53.5,25.21,12.0
580,1,6/04/2004,115900,8.0,,6.6,97.8,8.26,35.3,53.5,25.22,14.0
581,1,5/05/2004,112500,0.2,,6.5,93.1,8.0,35.0,53.1,23.01,11.0
582,1,5/05/2004,112500,10.0,,6.5,92.8,7.99,35.0,53.0,22.95,30.0
583,1,5/05/2004,112500,2.0,,6.5,93.1,7.99,35.0,53.1,22.97,14.0
584,1,5/05/2004,112500,4.0,,6.5,93.0,7.99,35.0,53.0,22.94,18.0
585,1,5/05/2004,112500,6.0,,6.5,92.8,7.99,35.0,53.0,22.94,25.0
586,1,5/05/2004,112500,8.0,,6.5,92.8,7.99,35.0,53.0,22.94,29.0
587,1,1/06/2004,95500,0.2,,6.9,93.4,8.22,35.7,54.0,19.94,12.0
588,1,1/06/2004,95500,10.0,,6.8,92.6,8.18,35.7,54.0,19.89,13.0
589,1,1/06/2004,95500,2.0,,6.9,93.1,8.2,35.8,54.1,19.91,12.0
590,1,1/06/2004,95500,4.0,,6.9,93.2,8.2,35.7,54.0,19.91,12.0
591,1,1/06/2004,95500,6.0,,6.8,92.8,8.19,35.7,54.0,19.89,12.0
592,1,1/06/2004,95500,8.0,,6.8,92.7,8.19,35.7,54.0,19.89,12.0
593,1,8/07/2004,150200,0.2,,7.8,103.1,8.32,36.5,55.0,18.19,1.0
594,1,8/07/2004,150200,10.0,,7.9,103.5,8.31,36.4,55.0,18.12,2.0
595,1,8/07/2004,150200,12.0,,7.9,103.5,8.31,36.5,55.0,18.1,2.0
596,1,8/07/2004,150200,2.0,,7.8,103.5,8.32,36.5,55.0,18.2,1.0
597,1,8/07/2004,150200,4.0,,7.9,103.6,8.32,36.5,55.0,18.2,1.0
598,1,8/07/2004,150200,6.0,,7.9,103.6,8.31,36.5,55.0,18.19,1.0
599,1,8/07/2004,150200,8.0,,7.9,103.8,8.31,36.4,55.0,18.14,1.0
600,1,5/08/2004,125100,0.2,,7.1,95.6,7.96,36.9,55.5,19.1,2.0
601,1,5/08/2004,125100,10.0,,7.1,95.1,7.98,36.9,55.6,18.96,2.0
602,1,5/08/2004,125100,12.0,,7.1,94.8,7.99,36.9,55.6,18.93,2.0
603,1,5/08/2004,125100,2.0,,7.1,95.5,7.97,36.9,55.5,19.1,2.0
604,1,5/08/2004,125100,4.0,,7.1,95.5,7.99,36.9,55.5,19.05,2.0
605,1,5/08/2004,125100,6.0,,7.1,95.4,7.99,36.9,55.5,19.02,2.0
606,1,5/08/2004,125100,8.0,,7.1,95.3,7.99,36.9,55.5,18.98,2.0
607,1,21/09/2004,134300,0.2,,7.4,104.1,8.24,36.4,54.9,21.65,2.0
608,1,21/09/2004,134300,2.0,,7.6,106.1,8.26,36.4,54.9,21.65,3.0
609,1,21/09/2004,134300,4.0,,7.6,106.3,8.26,36.4,54.9,21.66,2.0
610,1,21/09/2004,134300,6.0,,7.6,106.4,8.26,36.4,54.9,21.67,3.0
611,1,21/09/2004,134300,8.0,,7.6,106.4,8.26,36.3,54.8,21.63,2.0
612,1,27/10/2004,91500,0.2,,6.6,98.1,8.08,35.2,53.3,25.64,4.0
613,1,27/10/2004,91500,2.0,,6.6,98.3,8.08,35.1,53.2,25.53,5.0
614,1,27/10/2004,91500,4.0,,6.6,98.0,8.07,35.1,53.2,25.44,5.0
615,1,27/10/2004,91500,6.0,,6.6,97.6,8.08,35.1,53.2,25.45,6.0
616,1,23/11/2004,90800,0.2,,6.2,91.0,8.03,31.8,48.8,25.95,8.0
617,1,23/11/2004,90800,10.0,,5.8,87.3,8.05,34.9,52.9,26.2,10.0
618,1,23/11/2004,90800,2.0,,6.2,91.2,8.05,31.8,48.7,25.95,8.0
619,1,23/11/2004,90800,4.0,,5.9,88.9,8.04,33.8,51.4,26.11,10.0
620,1,23/11/2004,90800,6.0,,5.9,88.7,8.04,34.8,52.8,26.16,8.0
621,1,23/11/2004,90800,8.0,,5.8,87.7,8.05,34.7,52.7,26.17,8.0
622,1,21/12/2004,85500,0.2,,6.0,89.3,8.24,29.2,45.1,27.08,3.0
623,1,21/12/2004,85500,10.0,,5.9,90.7,8.3,35.8,54.1,27.37,8.0
624,1,21/12/2004,85500,11.0,,5.9,90.4,8.29,35.8,54.2,27.36,10.0
625,1,21/12/2004,85500,2.0,,5.9,89.4,8.27,32.3,49.4,27.35,3.0
626,1,21/12/2004,85500,4.0,,5.9,90.3,8.29,34.7,52.6,27.39,4.0
627,1,21/12/2004,85500,6.0,,5.9,90.7,8.3,35.5,53.7,27.38,5.0
628,1,21/12/2004,85500,8.0,,5.9,90.9,8.3,35.6,53.9,27.38,5.0
629,1,19/01/2005,74600,0.2,,6.4,97.4,8.26,34.4,52.2,27.0,2.0
630,1,19/01/2005,74600,10.0,,6.3,96.6,8.29,35.7,54.0,26.97,3.0
