Timestamp,Record,Chlugl,Depthm,DOmgL,DOPerSat,fDOMQSU,fDOMRFU,pH,Salinitypsu,SpCondmS,TemperatureDegC,TurbNTU
2024-01-07 17:05:42,323,,0.022,8.13,,-1.82,,8.28,0,,29.983,
2024-01-07 17:35:42,324,,0.024,8.15,,-1.99,,8.22,0,,29.764,
2024-01-07 18:05:42,325,,0.026,8.17,,-1.57,,8.29,0,,29.85,
2024-01-07 18:35:42,326,,0.026,8.17,,-1.56,,8.22,0,,29.64,
2024-01-07 19:05:42,327,,0.028,8.2,,-1.66,,8.26,0,,29.533,
2024-01-07 19:35:42,328,,0.03,8.21,,-1.62,,8.23,0,,29.372,
2024-01-07 20:05:42,329,,0.031,8.22,,-1.82,,8.24,0,,29.288,
2024-01-07 20:35:42,330,,0.031,8.23,,-1.88,,8.21,0,,29.223,
2024-01-07 21:05:42,331,,0.031,8.25,,-1.92,,8.22,0,,29.05,
2024-01-07 21:35:42,332,,0.035,8.28,,-1.76,,8.24,0,,28.925,
2024-01-07 22:05:42,333,,0.034,8.29,,-1.97,,8.25,0,,28.865,
2024-01-07 22:35:42,334,,0.031,8.29,,-1.87,,8.26,0,,28.837,
2024-01-07 23:05:42,335,,0.029,8.3,,-1.93,,8.27,0,,28.773,
2024-01-07 23:35:42,336,,0.025,8.31,,-1.73,,8.28,0,,28.694,
2024-01-08 00:05:42,337,,0.021,8.31,,-1.75,,8.28,0,,28.638,
2024-01-08 00:35:42,338,,0.018,8.33,,-1.9,,8.28,0,,28.525,
2024-01-08 01:05:42,339,,0.015,8.32,,-1.84,,8.28,0,,28.557,
2024-01-08 01:35:42,340,,0.011,8.27,,-1.88,,8.22,0,,28.77,
2024-01-08 02:05:42,341,,0.01,8.24,,-1.85,,8.18,0,,28.879,
2024-01-08 02:35:42,342,,0.007,8.29,,-2,,8.2,0,,28.601,
2024-01-08 03:05:42,343,,0.008,8.28,,-1.6,,8.2,0,,28.672,
2024-01-08 03:35:42,344,,0.004,8.28,,-1.76,,8.2,0,,28.643,
2024-01-08 04:05:42,345,,0.005,8.27,,-1.99,,8.19,0,,28.689,
2024-01-08 04:35:42,346,,0.005,8.28,,-1.99,,8.17,0,,28.612,
2024-01-08 05:05:42,347,,0.009,8.3,,-1.98,,8.18,0,,28.487,
2024-01-08 05:35:42,348,,0.014,8.3,,-1.54,,8.18,0,,28.495,
2024-01-08 06:05:42,349,,0.016,8.29,,-1.9,,8.17,0,,28.547,
2024-01-08 06:35:42,350,,0.015,8.29,,-1.65,,8.17,0,,28.574,
2024-01-08 07:05:42,351,,0.018,8.28,,-1.42,,8.17,0,,28.608,
2024-01-08 07:35:42,352,,0.02,8.3,,-1.78,,8.17,0,,28.529,
2024-01-08 08:05:42,353,,0.021,8.28,,-2.05,,8.18,0,,28.706,
2024-01-08 08:35:42,354,,0.02,8.26,,-1.67,,8.18,0,,28.863,
2024-01-08 09:05:42,355,,0.02,8.24,,-1.78,,8.19,0,,29.032,
2024-01-08 09:35:42,356,,0.018,8.22,,-1.9,,8.18,0,,29.168,
2024-01-08 10:05:42,357,,0.018,8.19,,-1.97,,8.22,0,,29.401,
2024-01-08 10:35:42,358,,0.021,8.17,,-1.83,,8.24,0,,29.608,
2024-01-08 11:05:42,359,,0.023,8.15,,-1.89,,8.28,0,,29.86,
2024-01-08 11:35:42,360,,0.021,8.13,,-2.11,,8.3,0,,30.021,
2024-01-08 12:05:42,361,,0.019,8.11,,-1.49,,8.32,0,,30.195,
2024-01-08 12:35:42,362,,0.018,8.09,,-2.01,,8.33,0,,30.328,
2024-01-08 13:05:42,363,,0.016,8.07,,-1.7,,8.36,0,,30.526,
2024-01-08 13:35:42,364,,0.013,8.05,,-1.77,,8.38,0,,30.725,
2024-01-08 14:05:42,365,,0.01,8.05,,-1.93,,8.37,0,,30.648,
2024-01-08 14:35:42,366,,0.008,8.05,,-1.71,,8.35,0,,30.62,
2024-01-08 15:05:42,367,,0.004,8.07,,-1.67,,8.32,0,,30.442,
2024-01-08 15:35:42,368,,0.003,8.04,,-1.89,,8.4,0,,30.884,
2024-01-08 16:05:42,369,,0.004,8.06,,-1.63,,8.4,0,,30.669,
2024-01-08 16:35:42,370,,0.004,8.06,,-1.4,,8.39,0,,30.656,
2024-01-08 17:05:42,371,,0.003,8.08,,-1.58,,8.35,0,,30.382,
2024-01-08 17:35:42,372,,0.005,8.08,,-1.7,,8.37,0,,30.518,
2024-01-08 18:05:42,373,,0.006,8.09,,-1.66,,8.38,0,,30.433,
2024-01-08 18:35:42,374,,0.01,8.1,,-1.57,,8.33,0,,30.267,
2024-01-08 19:05:42,375,,0.013,8.11,,-1.95,,8.31,0,,30.149,
2024-01-08 19:35:42,376,,0.015,8.13,,-1.62,,8.34,0,,30.099,
2024-01-08 20:05:42,377,,0.017,8.15,,-1.84,,8.32,0,,29.903,
2024-01-08 20:35:42,378,,0.02,8.16,,-1.81,,8.29,0,,29.7,
2024-01-08 21:05:42,379,,0.021,8.17,,-1.04,,8.27,0,,29.645,
2024-01-08 21:35:42,380,,0.022,8.19,,-1.53,,8.25,0,,29.508,
2024-01-08 22:05:42,381,,0.019,8.19,,-1.98,,8.26,0,,29.49,
2024-01-08 22:35:42,382,,0.016,8.19,,-1.51,,8.25,0,,29.472,
2024-01-08 23:05:42,383,,0.015,8.2,,-1.68,,8.25,0,,29.447,
2024-01-08 23:35:42,384,,0.011,8.19,,-1.79,,8.26,0,,29.492,
2024-01-09 00:05:42,385,,0.006,8.17,,-1.67,,8.25,0,,29.565,
2024-01-09 00:35:42,386,,0.002,8.17,,-1.69,,8.25,0,,29.562,
2024-01-09 01:05:42,387,,-0.001,8.16,,-1.75,,8.24,0,,29.597,
2024-01-09 01:35:42,388,,-0.005,8.16,,-1.62,,8.23,0,,29.571,
2024-01-09 02:05:42,389,,-0.005,8.16,,-1.89,,8.25,0,,29.557,
2024-01-09 02:35:42,390,,-0.008,8.14,,-1.99,,8.2,0,,29.592,
2024-01-09 03:05:42,391,,-0.009,8.16,,-1.59,,8.21,0,,29.465,
2024-01-09 03:35:42,392,,-0.008,8.16,,-1.65,,8.2,0,,29.437,
2024-01-09 04:05:42,393,,-0.01,8.17,,-2.19,,8.22,0,,29.39,
2024-01-09 04:35:42,394,,-0.008,8.18,,-2,,8.21,0,,29.33,
2024-01-09 05:05:42,395,,-0.007,8.19,,-1.94,,8.21,0,,29.247,
2024-01-09 05:35:42,396,,-0.002,8.2,,-1.68,,8.2,0,,29.181,
2024-01-09 06:05:42,397,,0.003,8.2,,-2.42,,8.18,0,,29.237,
2024-01-09 06:35:42,398,,0.006,8.21,,-1.81,,8.19,0,,29.137,
2024-01-09 07:05:42,399,,0.006,8.2,,-1.68,,8.21,0,,29.214,
2024-01-09 07:35:42,400,,0.008,8.19,,-1.3,,8.21,0,,29.332,
2024-01-09 08:05:42,401,,0.009,8.19,,-1.36,,8.2,0,,29.339,
2024-01-09 08:35:42,402,,0.008,8.19,,-2.15,,8.2,0,,29.337,
2024-01-09 09:05:42,403,,0.007,8.17,,-1.32,,8.19,0,,29.386,
2024-01-09 09:35:42,404,,0.007,8.17,,-1.75,,8.2,0,,29.456,
2024-01-09 10:05:42,405,,0.006,8.15,,-1.9,,8.21,0,,29.567,
2024-01-09 10:35:42,406,,0.009,8.14,,-1.54,,8.21,0,,29.676,
2024-01-09 11:05:42,407,,0.012,8.12,,-1.95,,8.24,0,,29.895,
2024-01-09 11:35:42,408,,0.01,8.09,,-1.28,,8.26,0,,30.166,
2024-01-09 12:05:42,409,,0.007,8.08,,-2.36,,8.28,0,,30.237,
2024-01-09 12:35:42,410,,0.006,8.08,,-1.81,,8.31,0,,30.341,
2024-01-09 13:05:42,411,,0.005,8.08,,-1.59,,8.33,0,,30.358,
2024-01-09 13:35:42,412,,0.002,8.09,,-1.4,,8.32,0,,30.297,
2024-01-09 14:05:42,413,,-0.001,8.09,,-1.85,,8.36,0,,30.301,
2024-01-09 14:35:42,414,,-0.003,8.1,,-1.53,,8.38,0,,30.302,
2024-01-09 15:05:42,415,,-0.007,8.09,,-2.03,,8.37,0,,30.327,
2024-01-09 15:35:42,416,,-0.009,8.07,,-1.58,,8.32,0,,30.307,
2024-01-09 16:05:42,417,,-0.011,8.07,,-1.55,,8.37,0,,30.418,
2024-01-09 16:35:42,418,,-0.008,8.1,,-1.81,,8.38,0,,30.319,
2024-01-09 17:05:42,419,,-0.006,8.1,,-1.95,,8.4,0,,30.29,
2024-01-09 17:35:42,420,,-0.003,8.11,,-1.9,,8.36,0,,30.152,
2024-01-09 18:05:42,421,,-0.001,8.12,,-1.9,,8.36,0,,30.071,
2024-01-09 18:35:42,422,,0.002,8.13,,-1.7,,8.34,0,,30.015,
2024-01-09 19:05:42,423,,0.002,8.11,,-1.62,,8.3,0,,30.034,
2024-01-09 19:35:42,424,,0.002,8.13,,-1.68,,8.3,0,,29.905,
2024-01-09 20:05:42,425,,0.005,8.14,,-1.98,,8.28,0,,29.809,
2024-01-09 20:35:42,426,,0.003,8.16,,-1.49,,8.27,0,,29.66,
2024-01-09 21:05:42,427,,0.006,8.15,,-1.21,,8.25,0,,29.649,
2024-01-09 21:35:42,428,,0.006,8.15,,-2.2,,8.19,0,,29.641,
2024-01-09 22:05:42,429,,0.004,8.15,,-1.84,,8.23,0,,29.65,
2024-01-09 22:35:42,430,,0.002,8.15,,-1.79,,8.22,0,,29.593,
2024-01-09 23:05:42,431,,0.001,8.16,,-1.75,,8.21,0,,29.51,
2024-01-09 23:35:42,432,,-0.002,8.16,,-1.62,,8.19,0,,29.491,
2024-01-10 00:05:42,433,,-0.005,8.15,,-1.67,,8.19,0,,29.503,
2024-01-10 00:35:42,434,,-0.01,8.15,,-1.99,,8.19,0,,29.511,
2024-01-10 01:05:42,435,,-0.014,8.15,,-1.64,,8.21,0,,29.476,
2024-01-10 01:35:42,436,,-0.015,8.16,,-1.46,,8.2,0,,29.41,
2024-01-10 02:05:42,437,,-0.017,8.16,,-1.88,,8.2,0,,29.354,
2024-01-10 02:35:42,438,,-0.015,8.17,,-1.61,,8.2,0,,29.311,
2024-01-10 03:05:42,439,,-0.016,8.17,,-1.67,,8.18,0,,29.324,
2024-01-10 03:35:42,440,,-0.014,8.16,,-1.79,,8.18,0,,29.405,
2024-01-10 04:05:42,441,,-0.016,8.16,,-1.9,,8.16,0,,29.342,
2024-01-10 04:35:42,442,,-0.015,8.17,,-1.53,,8.16,0,,29.224,
2024-01-10 05:05:42,443,,-0.01,8.18,,-1.86,,8.15,0,,29.216,
2024-01-10 05:35:42,444,,-0.004,8.19,,-1.71,,8.15,0,,29.167,
2024-01-10 06:05:42,445,,0,8.19,,-1.71,,8.15,0,,29.178,
2024-01-10 06:35:42,446,,0.005,8.2,,-1.87,,8.15,0,,29.186,
2024-01-10 07:05:42,447,,0.008,8.18,,-1.75,,8.17,0,,29.319,
2024-01-10 07:35:42,448,,0.01,8.16,,-1.77,,8.17,0,,29.427,
2024-01-10 08:05:42,449,,0.011,8.17,,-1.79,,8.19,0,,29.461,
2024-01-10 08:35:42,450,,0.01,8.17,,-1.73,,8.2,0,,29.435,
2024-01-10 09:05:42,451,,0.01,8.17,,-1.82,,8.2,0,,29.503,
2024-01-10 09:35:42,452,,0.013,8.16,,-1.58,,8.21,0,,29.597,
2024-01-10 10:05:42,453,,0.015,8.13,,-1.5,,8.22,0,,29.75,
2024-01-10 10:35:42,454,,0.014,8.11,,-2.05,,8.21,0,,29.878,
2024-01-10 11:05:42,455,,0.015,8.1,,-1.75,,8.22,0,,29.984,
2024-01-10 11:35:42,456,,0.013,8.08,,-1.32,,8.22,0,,30.159,
2024-01-10 12:05:42,457,,0.01,8.08,,-1.63,,8.23,0,,30.151,
2024-01-10 12:35:42,458,,0.009,8.08,,-1.74,,8.25,0,,30.203,
2024-01-10 13:05:42,459,,0.005,8.05,,-1.8,,8.27,0,,30.426,
2024-01-10 13:35:42,460,,0.002,8.05,,-2.08,,8.26,0,,30.424,
2024-01-10 14:05:42,461,,0.002,8.05,,-1.87,,8.28,0,,30.485,
2024-01-10 14:35:42,462,,-0.004,8.03,,-1.85,,8.29,0,,30.623,
2024-01-10 15:05:42,463,,-0.007,8.02,,-1.7,,8.3,0,,30.642,
2024-01-10 15:35:42,464,,-0.008,8.03,,-1.72,,8.29,0,,30.598,
2024-01-10 16:05:42,465,,-0.005,8.04,,-1.75,,8.3,0,,30.514,
2024-01-10 16:35:42,466,,-0.004,8.04,,-1.89,,8.31,0,,30.583,
2024-01-10 17:05:42,467,,-0.004,8.05,,-1.9,,8.32,0,,30.532,
2024-01-10 17:35:42,468,,0.001,8.06,,-1.82,,8.32,0,,30.454,
2024-01-10 18:05:42,469,,0.002,8.06,,-1.9,,8.3,0,,30.461,
2024-01-10 18:35:42,470,,0.008,8.07,,-1.63,,8.29,0,,30.378,
2024-01-10 19:05:42,471,,0.013,8.07,,-2.19,,8.27,0,,30.308,
2024-01-10 19:35:42,472,,0.015,8.09,,-1.81,,8.26,0,,30.175,
2024-01-10 20:05:42,473,,0.019,8.1,,-1.67,,8.27,0,,30.124,
2024-01-10 20:35:42,474,,0.021,8.11,,-1.66,,8.27,0,,30.13,
2024-01-10 21:05:42,475,,0.022,8.1,,-1.82,,8.25,0,,30.057,
2024-01-10 21:35:42,476,,0.022,8.13,,-1.53,,8.23,0,,29.864,
2024-01-10 22:05:42,477,,0.018,8.14,,-1.53,,8.24,0,,29.799,
2024-01-10 22:35:42,478,,0.014,8.14,,-2.03,,8.21,0,,29.732,
2024-01-10 23:05:42,479,,0.01,8.14,,-2,,8.21,0,,29.661,
2024-01-10 23:35:42,480,,0.005,8.15,,-1.68,,8.19,0,,29.551,
2024-01-11 00:05:42,481,,0.001,8.16,,-1.63,,8.21,0,,29.453,
2024-01-11 00:35:42,482,,-0.004,8.16,,-2.02,,8.18,0,,29.394,
2024-01-11 01:05:42,483,,-0.004,8.17,,-2.05,,8.19,0,,29.331,
2024-01-11 01:35:42,484,,-0.005,8.18,,-2.09,,8.18,0,,29.278,
2024-01-11 02:05:42,485,,-0.007,8.19,,-1.91,,8.17,0,,29.216,
2024-01-11 02:35:42,486,,-0.01,8.2,,-1.87,,8.17,0,,29.119,
2024-01-11 03:05:42,487,,-0.01,8.21,,-1.81,,8.17,0,,29.022,
2024-01-11 03:35:42,488,,-0.009,8.22,,-1.69,,8.16,0,,28.961,
2024-01-11 04:05:42,489,,-0.007,8.24,,-1.49,,8.18,0,,28.85,
2024-01-11 04:35:42,490,,-0.005,8.21,,-1.61,,8.15,0,,29.014,
2024-01-11 05:05:42,491,,-0.004,8.21,,-2,,8.16,0,,29.029,
2024-01-11 05:35:42,492,,0,8.23,,-1.82,,8.16,0,,28.87,
2024-01-11 06:05:42,493,,0.005,8.23,,-1.92,,8.16,0,,28.924,
2024-01-11 06:35:42,494,,0.007,8.24,,-1.7,,8.16,0,,28.894,
2024-01-11 07:05:42,495,,0.011,8.22,,-2.21,,8.18,0,,29.031,
2024-01-11 07:35:42,496,,0.013,8.2,,-1.73,,8.17,0,,29.212,
2024-01-11 08:05:42,497,,0.016,8.18,,-1.61,,8.19,0,,29.372,
2024-01-11 08:35:42,498,,0.017,8.17,,-1.89,,8.19,0,,29.534,
2024-01-11 09:05:42,499,,0.025,8.15,,-1.18,,8.21,0,,29.686,
2024-01-11 09:35:42,500,,0.027,8.15,,-1.77,,8.21,0,,29.746,
2024-01-11 10:05:42,501,,0.028,8.14,,-1.73,,8.22,0,,29.882,
2024-01-11 10:35:42,502,,0.027,8.12,,-1.62,,8.23,0,,29.96,
2024-01-11 11:05:42,503,,0.026,8.12,,-1.96,,8.23,0,,30.014,
2024-01-11 11:35:42,504,,0.026,8.1,,-1.86,,8.23,0,,30.107,
2024-01-11 12:05:42,505,,0.023,8.09,,-1.46,,8.23,0,,30.272,
2024-01-11 12:35:42,506,,0.023,8.07,,-1.73,,8.25,0,,30.43,
2024-01-11 13:05:42,507,,0.023,8.06,,-1.95,,8.28,0,,30.582,
2024-01-11 13:35:42,508,,0.017,8.05,,-1.77,,8.29,0,,30.629,
2024-01-11 14:05:42,509,,0.018,8.04,,-1.68,,8.29,0,,30.714,
2024-01-11 14:35:42,510,,0.013,8.05,,-1.81,,8.29,0,,30.647,
2024-01-11 15:05:42,511,,0.01,8.03,,-1.77,,8.29,0,,30.694,
2024-01-11 15:35:42,512,,0.008,8.04,,-1.81,,8.29,0,,30.646,
2024-01-11 16:05:42,513,,0.009,8.05,,-1.82,,8.3,0,,30.559,
2024-01-11 16:35:42,514,,0.011,8.06,,-1.6,,8.31,0,,30.539,
2024-01-11 17:05:42,515,,0.01,8.07,,-1.6,,8.32,0,,30.482,
2024-01-11 17:35:42,516,,0.013,8.06,,-1.57,,8.29,0,,30.464,
2024-01-11 18:05:42,517,,0.014,8.08,,-1.6,,8.32,0,,30.383,
2024-01-11 18:35:42,518,,0.018,8.09,,-1.76,,8.3,0,,30.339,
2024-01-11 19:05:42,519,,0.023,8.1,,-1.65,,8.3,0,,30.31,
2024-01-11 19:35:42,520,,0.026,8.11,,-1.76,,8.29,0,,30.198,
2024-01-11 20:05:42,521,,0.027,8.12,,-2.14,,8.27,0,,30.072,
2024-01-11 20:35:42,522,,0.029,8.13,,-2.08,,8.26,0,,29.975,
2024-01-11 21:05:42,523,,0.032,8.15,,-1.64,,8.26,0,,29.892,
2024-01-11 21:35:42,524,,0.036,8.16,,-1.81,,8.25,0,,29.855,
2024-01-11 22:05:42,525,,0.033,8.18,,-1.47,,8.25,0,,29.693,
2024-01-11 22:35:42,526,,0.029,8.19,,-1.96,,8.23,0,,29.531,
2024-01-11 23:05:42,527,,0.024,8.19,,-1.85,,8.24,0,,29.498,
2024-01-11 23:35:42,528,,0.02,8.18,,-1.65,,8.22,0,,29.494,
2024-01-12 00:05:42,529,,0.014,8.19,,-2.2,,8.21,0,,29.342,
2024-01-12 00:35:42,530,,0.011,8.22,,-1.71,,8.2,0,,29.171,
2024-01-12 01:05:42,531,,0.007,8.23,,-1.81,,8.21,0,,29.084,
2024-01-12 01:35:42,532,,0.004,8.24,,-1.65,,8.2,0,,28.982,
2024-01-12 02:05:42,533,,0,8.24,,-1.73,,8.2,0,,28.929,
2024-01-12 02:35:42,534,,-0.001,8.26,,-1.96,,8.21,0,,28.818,
2024-01-12 03:05:42,535,,0,8.27,,-1.72,,8.21,0,,28.712,
2024-01-12 03:35:42,536,,-0.002,8.29,,-1.88,,8.21,0,,28.58,
2024-01-12 04:05:42,537,,-0.002,8.3,,-1.78,,8.21,0,,28.52,
2024-01-12 04:35:42,538,,-0.001,8.31,,-1.84,,8.21,0,,28.418,
2024-01-12 05:05:42,539,,0.001,8.32,,-1.7,,8.21,0,,28.388,
2024-01-12 05:35:42,540,,0.002,8.27,,-2.01,,8.19,0,,28.706,
2024-01-12 06:05:42,541,,0.006,8.28,,-1.78,,8.19,0,,28.623,
2024-01-12 06:35:42,542,,0.006,8.3,,-2.17,,8.2,0,,28.527,
2024-01-12 07:05:42,543,,0.006,8.27,,-1.76,,8.2,0,,28.715,
2024-01-12 07:35:42,544,,0.01,8.27,,-1.98,,8.19,0,,28.752,
2024-01-12 08:05:42,545,,0.009,8.25,,-2,,8.2,0,,28.886,
2024-01-12 08:35:42,546,,0.01,8.25,,-2.04,,8.2,0,,28.917,
2024-01-12 09:05:42,547,,0.01,8.25,,-2.08,,8.22,0,,29.008,
2024-01-12 09:35:42,548,,0.009,8.23,,-2.06,,8.22,0,,29.124,
2024-01-12 10:05:42,549,,0.007,8.2,,-1.86,,8.23,0,,29.331,
2024-01-12 10:35:42,550,,0.013,8.2,,-2.45,,8.23,0,,29.37,
2024-01-12 11:05:42,551,,0.018,8.2,,-1.28,,8.24,0,,29.417,
2024-01-12 11:35:42,552,,0.012,8.2,,-1.93,,8.23,0,,29.379,
2024-01-12 12:05:42,553,,0.007,8.2,,-1.9,,8.23,0,,29.405,
2024-01-12 12:35:42,554,,0.005,8.17,,-2.16,,8.24,0,,29.558,
2024-01-12 13:05:42,555,,0.006,8.15,,-2.02,,8.25,0,,29.67,
2024-01-12 13:35:42,556,,0.005,8.15,,-1.88,,8.26,0,,29.748,
2024-01-12 14:05:42,557,,0.002,8.14,,-1.96,,8.3,0,,29.871,
2024-01-12 14:35:42,558,,0.003,8.13,,-1.53,,8.3,0,,29.967,
2024-01-12 15:05:42,559,,-0.001,8.14,,-1.22,,8.32,0,,29.891,
2024-01-12 15:35:42,560,,-0.005,8.14,,-1.84,,8.32,0,,29.842,
2024-01-12 16:05:42,561,,-0.007,8.14,,-1.78,,8.3,0,,29.826,
2024-01-12 16:35:42,562,,-0.005,8.15,,-1.79,,8.31,0,,29.765,
2024-01-12 17:05:42,563,,-0.003,8.15,,-1.79,,8.32,0,,29.796,
2024-01-12 17:35:42,564,,-0.002,8.15,,-1.66,,8.32,0,,29.822,
2024-01-12 18:05:42,565,,0.001,8.16,,-1.75,,8.3,0,,29.801,
2024-01-12 18:35:42,566,,0.004,8.15,,-1.69,,8.3,0,,29.796,
2024-01-12 19:05:42,567,,0.007,8.16,,-1.72,,8.31,0,,29.749,
2024-01-12 19:35:42,568,,0.011,8.16,,-1.84,,8.3,0,,29.764,
2024-01-12 20:05:42,569,,0.014,8.17,,-2.76,,8.27,0,,29.69,
2024-01-12 20:35:42,570,,0.012,8.18,,-1.91,,8.25,0,,29.561,
2024-01-12 21:05:42,571,,0.01,8.19,,-1.35,,8.26,0,,29.461,
2024-01-12 21:35:42,572,,0.009,8.21,,-1.69,,8.25,0,,29.364,
2024-01-12 22:05:42,573,,0.006,8.22,,-1.76,,8.26,0,,29.307,
2024-01-12 22:35:42,574,,0.003,8.21,,-1.36,,8.24,0,,29.271,
2024-01-12 23:05:42,575,,0.001,8.22,,-1.25,,8.24,0,,29.171,
2024-01-12 23:35:42,576,,0,8.23,,-1.77,,8.22,0,,29.071,
2024-01-13 00:05:42,577,,-0.005,8.22,,-1.8,,8.23,0,,29.108,
2024-01-13 00:35:42,578,,-0.008,8.22,,-1.81,,8.23,0,,29.099,
2024-01-13 01:05:42,579,,-0.01,8.24,,-1.52,,8.22,0,,28.921,
2024-01-13 01:35:42,580,,-0.014,8.25,,-2,,8.21,0,,28.814,
2024-01-13 02:05:42,581,,-0.017,8.25,,-1.93,,8.22,0,,28.761,
2024-01-13 02:35:42,582,,-0.019,8.26,,-1.9,,8.22,0,,28.659,
2024-01-13 03:05:42,583,,-0.021,8.29,,-1.92,,8.22,0,,28.499,
2024-01-13 03:35:42,584,,-0.019,8.3,,-1.89,,8.21,0,,28.409,
2024-01-13 04:05:42,585,,-0.017,8.32,,-1.87,,8.21,0,,28.286,
2024-01-13 04:35:42,586,,-0.016,8.34,,-2,,8.22,0,,28.18,
2024-01-13 05:05:42,587,,-0.013,8.35,,-1.77,,8.22,0,,28.117,
2024-01-13 05:35:42,588,,-0.011,8.37,,-1.96,,8.23,0,,28.001,
2024-01-13 06:05:42,589,,-0.009,8.34,,-1.85,,8.22,0,,28.265,
2024-01-13 06:35:42,590,,-0.008,8.32,,-1.98,,8.22,0,,28.33,
2024-01-13 07:05:42,591,,-0.005,8.33,,-1.68,,8.22,0,,28.318,
2024-01-13 07:35:42,592,,-0.006,8.29,,-1.95,,8.21,0,,28.598,
2024-01-13 08:05:42,593,,-0.008,8.26,,-1.85,,8.23,0,,28.823,
2024-01-13 08:35:42,594,,-0.01,8.23,,-1.43,,8.23,0,,29.025,
2024-01-13 09:05:42,595,,-0.006,8.22,,-2,,8.23,0,,29.16,
2024-01-13 09:35:42,596,,0.001,8.21,,-1.72,,8.23,0,,29.323,
2024-01-13 10:05:42,597,,0,8.19,,-2.21,,8.25,0,,29.492,
2024-01-13 10:35:42,598,,-0.001,8.18,,-1.81,,8.24,0,,29.508,
2024-01-13 11:05:42,599,,-0.002,8.14,,-1.96,,8.26,0,,29.777,
2024-01-13 11:35:42,600,,-0.004,8.15,,-2.02,,8.28,0,,29.858,
2024-01-13 12:05:42,601,,-0.007,8.13,,-2,,8.29,0,,29.967,
2024-01-13 12:35:42,602,,-0.009,8.13,,-1.88,,8.27,0,,29.906,
2024-01-13 13:05:42,603,,-0.013,8.11,,-1.73,,8.29,0,,30.054,
2024-01-13 13:35:42,604,,-0.017,8.08,,-2.02,,8.28,0,,30.147,
2024-01-13 14:05:42,605,,-0.017,8.09,,-1.91,,8.3,0,,30.201,
2024-01-13 14:35:42,606,,-0.02,8.05,,-1.9,,8.31,0,,30.494,
2024-01-13 15:05:42,607,,-0.022,8.02,,-1.85,,8.34,0,,30.7,
2024-01-13 15:35:42,608,,-0.023,8.01,,-1.72,,8.33,0,,30.743,
2024-01-13 16:05:42,609,,-0.024,8.02,,-1.78,,8.34,0,,30.728,
2024-01-13 16:35:42,610,,-0.019,8.03,,-1.88,,8.33,0,,30.575,
2024-01-13 17:05:42,611,,-0.017,8.05,,-1.96,,8.34,0,,30.476,
2024-01-13 17:35:42,612,,-0.014,8.05,,-1.6,,8.33,0,,30.394,
2024-01-13 18:05:42,613,,-0.011,8.06,,-1.58,,8.33,0,,30.329,
2024-01-13 18:35:42,614,,-0.008,8.09,,-1.64,,8.33,0,,30.232,
2024-01-13 19:05:42,615,,-0.006,8.09,,-1.76,,8.3,0,,30.19,
2024-01-13 19:35:42,616,,-0.007,8.1,,-1.62,,8.32,0,,30.065,
2024-01-13 20:05:42,617,,-0.003,8.12,,-2.06,,8.3,0,,29.985,
2024-01-13 20:35:42,618,,-0.002,8.14,,-1.94,,8.29,0,,29.838,
2024-01-13 21:05:42,619,,-0.001,8.16,,-1.76,,8.29,0,,29.657,
2024-01-13 21:35:42,620,,-0.004,8.18,,-1.16,,8.27,0,,29.513,
2024-01-13 22:05:42,621,,-0.004,8.19,,-1.87,,8.26,0,,29.425,
2024-01-13 22:35:42,622,,-0.007,8.21,,-1.67,,8.26,0,,29.273,
2024-01-13 23:05:42,623,,-0.011,8.21,,-1.23,,8.25,0,,29.251,
2024-01-13 23:35:42,624,,-0.012,8.23,,-2.14,,8.25,0,,29.122,
2024-01-14 00:05:42,625,,-0.015,8.23,,-1.71,,8.25,0,,29.017,
2024-01-14 00:35:42,626,,-0.019,8.24,,-1.85,,8.25,0,,28.975,
2024-01-14 01:05:42,627,,-0.022,8.23,,-1.87,,8.25,0,,29.015,
2024-01-14 01:35:42,628,,-0.024,8.23,,-1.98,,8.23,0,,29.004,
2024-01-14 02:05:42,629,,-0.025,8.24,,-1.98,,8.25,0,,28.876,
2024-01-14 02:35:42,630,,-0.024,8.25,,-2.17,,8.25,0,,28.78,
2024-01-14 03:05:42,631,,-0.026,8.26,,-1.79,,8.25,0,,28.712,
2024-01-14 03:35:42,632,,-0.027,8.27,,-1.81,,8.25,0,,28.637,
2024-01-14 04:05:42,633,,-0.028,8.28,,-1.78,,8.24,0,,28.535,
2024-01-14 04:35:42,634,,-0.026,8.29,,-1.92,,8.23,0,,28.476,
2024-01-14 05:05:42,635,,-0.023,8.3,,-1.99,,8.23,0,,28.392,
2024-01-14 05:35:42,636,,-0.021,8.32,,-1.68,,8.23,0,,28.276,
2024-01-14 06:05:42,637,,-0.02,8.32,,-2.03,,8.21,0,,28.307,
2024-01-14 06:35:42,638,,-0.019,8.32,,-2.03,,8.24,0,,28.288,
2024-01-14 07:05:42,639,,-0.018,8.29,,-1.8,,8.26,0,,28.531,
2024-01-14 07:35:42,640,,-0.016,8.28,,-2.06,,8.26,0,,28.623,
2024-01-14 08:05:42,641,,-0.013,8.26,,-1.92,,8.25,0,,28.834,
2024-01-14 08:35:42,642,,-0.012,8.23,,-2.04,,8.25,0,,29.073,
2024-01-14 09:05:42,643,,-0.01,8.21,,-1.84,,8.26,0,,29.322,
