,Timestamp,EXO ChlugL,EXO Depthm,EXO DOmgL,EXO DOPerSat,EXO pH,EXO Salpsu,EXO SpCondmScm,EXO TempC,EXO TurbNTU
283,2024/12/26 22:40,3.1,0.382,3.22,46.47,7.52,16.78,27.485,29.66,3.52
284,2024/12/26 22:50,3.09,0.382,3.03,43.66,7.49,16.74,27.415,29.671,3.98
285,2024/12/26 23:00,3.09,0.381,3.0,43.09,7.48,16.49,27.04,29.575,4.14
286,2024/12/26 23:10,3.0,0.382,2.98,42.91,7.48,16.32,26.787,29.664,4.0
287,2024/12/26 23:20,2.92,0.381,2.86,41.14,7.46,16.27,26.716,29.706,3.84
288,2024/12/26 23:30,2.92,0.379,2.81,40.42,7.45,16.21,26.634,29.724,3.81
289,2024/12/26 23:40,3.05,0.378,2.8,40.24,7.44,15.97,26.269,29.671,4.04
290,2024/12/26 23:50,2.97,0.379,2.74,39.36,7.43,15.79,25.997,29.683,3.88
291,2024/12/27 0:00,3.08,0.376,2.72,38.94,7.41,15.56,25.651,29.644,4.1
292,2024/12/27 0:10,3.02,0.376,2.69,38.5,7.41,15.34,25.327,29.691,3.85
293,2024/12/27 0:20,3.02,0.376,2.71,38.71,7.41,15.02,24.849,29.731,3.73
294,2024/12/27 0:30,3.13,0.376,2.69,38.36,7.4,14.83,24.561,29.699,3.83
295,2024/12/27 0:40,3.07,0.374,2.67,38.05,7.4,14.53,24.106,29.725,3.91
296,2024/12/27 0:50,3.09,0.374,2.7,38.41,7.39,13.98,23.26,29.727,3.86
297,2024/12/27 1:00,3.14,0.371,2.67,37.98,7.39,13.8,22.993,29.724,4.0
298,2024/12/27 1:10,3.15,0.371,2.67,37.88,7.37,13.34,22.287,29.737,4.14
299,2024/12/27 1:20,3.29,0.368,2.74,38.63,7.36,12.71,21.33,29.672,4.51
300,2024/12/27 1:30,3.32,0.369,2.75,38.71,7.35,12.39,20.829,29.681,4.45
301,2024/12/27 1:40,3.42,0.367,2.77,38.89,7.35,12.04,20.296,29.68,4.78
302,2024/12/27 1:50,3.56,0.365,2.83,39.51,7.34,11.26,19.083,29.638,5.13
303,2024/12/27 2:00,3.45,0.362,2.85,39.8,7.33,11.01,18.695,29.645,5.2
304,2024/12/27 2:10,3.67,0.361,2.86,39.9,7.33,10.53,17.945,29.63,5.45
305,2024/12/27 2:20,3.58,0.36,2.91,40.47,7.33,10.32,17.619,29.61,5.58
306,2024/12/27 2:30,3.67,0.359,2.92,40.49,7.32,9.76,16.729,29.607,5.6
307,2024/12/27 2:40,3.76,0.357,3.0,41.45,7.32,9.43,16.213,29.58,5.96
308,2024/12/27 2:50,3.8,0.359,3.02,41.71,7.31,9.01,15.537,29.593,6.07
309,2024/12/27 3:00,3.97,0.356,3.16,43.35,7.31,8.5,14.723,29.35,6.5
310,2024/12/27 3:10,4.08,0.356,3.2,43.75,7.3,8.08,14.054,29.331,6.62
311,2024/12/27 3:20,4.18,0.356,3.25,44.23,7.3,7.89,13.752,29.212,6.78
312,2024/12/27 3:30,4.03,0.354,2.84,39.51,7.3,10.98,18.644,29.414,6.27
313,2024/12/27 3:40,3.69,0.355,2.69,37.76,7.32,12.42,20.878,29.537,5.18
314,2024/12/27 3:50,4.12,0.354,3.06,42.32,7.32,10.02,17.132,29.391,5.76
315,2024/12/27 4:00,3.94,0.355,2.99,41.38,7.31,10.01,17.124,29.392,5.5
316,2024/12/27 4:10,3.79,0.354,3.11,42.9,7.33,10.38,17.704,29.145,5.67
317,2024/12/27 4:20,3.78,0.354,3.15,43.39,7.34,10.37,17.674,29.022,5.35
318,2024/12/27 4:30,3.72,0.357,3.11,42.99,7.34,11.19,18.959,28.977,4.74
319,2024/12/27 4:40,3.58,0.357,3.06,42.5,7.36,12.42,20.857,28.905,4.61
320,2024/12/27 4:50,3.6,0.357,3.13,43.61,7.39,13.35,22.281,28.738,3.92
321,2024/12/27 5:00,3.42,0.356,3.06,43.26,7.43,15.62,25.718,28.78,3.88
322,2024/12/27 5:10,3.57,0.359,3.18,45.1,7.48,16.51,27.053,28.762,3.9
323,2024/12/27 5:20,3.6,0.36,3.14,44.7,7.5,17.28,28.2,28.805,4.29
324,2024/12/27 5:30,3.49,0.363,3.14,44.94,7.52,17.8,28.972,28.824,4.41
325,2024/12/27 5:40,3.35,0.364,3.15,45.79,7.58,19.63,31.665,29.228,5.54
326,2024/12/27 5:50,3.38,0.363,3.13,45.76,7.61,20.21,32.516,29.348,6.2
327,2024/12/27 6:00,3.14,0.363,3.2,47.21,7.66,21.24,34.019,29.455,9.95
328,2024/12/27 6:10,3.11,0.365,3.22,47.65,7.68,21.65,34.613,29.512,8.16
329,2024/12/27 6:20,3.23,0.364,3.36,49.57,7.71,21.92,35.004,29.398,6.52
330,2024/12/27 6:30,3.11,0.364,3.4,50.41,7.73,22.32,35.575,29.403,5.96
331,2024/12/27 6:40,3.12,0.36,3.53,52.32,7.75,22.81,36.277,29.343,7.98
332,2024/12/27 6:50,3.3,0.36,3.69,54.61,7.77,23.12,36.723,29.17,11.1
333,2024/12/27 7:00,3.23,0.361,3.84,56.8,7.8,23.35,37.04,28.957,7.36
334,2024/12/27 7:10,3.25,0.364,4.0,59.06,7.82,23.7,37.542,28.797,8.2
335,2024/12/27 7:20,3.49,0.359,4.14,61.13,7.85,24.07,38.064,28.703,7.52
336,2024/12/27 7:30,3.64,0.362,4.26,63.03,7.87,24.48,38.639,28.617,8.36
337,2024/12/27 7:40,3.38,0.362,4.39,64.94,7.89,24.8,39.099,28.504,8.78
338,2024/12/27 7:50,4.97,0.363,4.54,67.14,7.89,24.78,39.067,28.492,4.9
339,2024/12/27 8:00,5.03,0.366,4.6,68.15,7.91,25.13,39.555,28.467,5.31
340,2024/12/27 8:10,5.29,0.368,4.75,70.42,7.92,25.12,39.546,28.504,4.38
341,2024/12/27 8:20,5.71,0.369,4.85,72.09,7.95,25.63,40.263,28.506,4.56
342,2024/12/27 8:30,5.22,0.368,4.96,73.97,7.98,26.16,41.014,28.485,5.38
343,2024/12/27 8:40,4.56,0.367,5.09,76.09,8.01,26.86,41.996,28.5,4.01
344,2024/12/27 8:50,5.08,0.368,5.25,78.79,8.05,27.7,43.168,28.447,4.24
345,2024/12/27 9:00,4.4,0.365,5.28,79.41,8.06,27.99,43.583,28.471,4.03
346,2024/12/27 9:10,3.13,0.365,5.3,79.87,8.07,28.29,44.002,28.505,3.58
347,2024/12/27 9:20,3.62,0.363,5.29,79.65,8.06,28.2,43.873,28.494,3.75
348,2024/12/27 9:30,3.32,0.363,5.3,79.76,8.04,27.84,43.37,28.533,4.54
349,2024/12/27 9:40,4.75,0.363,5.29,79.62,8.06,27.91,43.473,28.551,4.27
350,2024/12/27 9:50,4.1,0.364,5.17,77.59,8.04,27.39,42.737,28.526,4.9
351,2024/12/27 10:00,4.97,0.367,5.01,74.92,7.98,26.19,41.059,28.672,5.33
352,2024/12/27 10:10,4.54,0.366,4.66,69.46,7.93,25.69,40.355,28.677,6.16
353,2024/12/27 10:20,3.71,0.363,4.02,59.6,7.83,25.0,39.378,28.604,7.26
354,2024/12/27 10:30,3.89,0.377,4.56,67.97,7.91,25.24,39.734,28.789,5.51
355,2024/12/27 10:40,4.4,0.38,4.47,66.48,7.88,24.57,38.777,28.944,6.0
356,2024/12/27 10:50,3.74,0.384,4.04,59.83,7.82,23.9,37.83,28.901,8.11
357,2024/12/27 11:00,3.34,0.375,3.81,56.26,7.76,23.47,37.21,28.869,11.17
358,2024/12/27 11:10,3.53,0.371,3.68,54.34,7.72,23.12,36.709,28.967,13.75
359,2024/12/27 11:20,3.65,0.37,3.64,53.78,7.7,22.83,36.295,29.053,12.27
360,2024/12/27 11:30,3.69,0.37,3.61,53.28,7.69,22.57,35.923,29.091,10.55
361,2024/12/27 11:40,4.08,0.367,3.59,53.09,7.68,22.18,35.375,29.338,8.24
362,2024/12/27 11:50,3.88,0.366,3.5,51.68,7.66,21.86,34.922,29.44,7.75
363,2024/12/27 12:00,3.62,0.361,3.35,49.34,7.62,21.82,34.857,29.276,21.48
364,2024/12/27 12:00,3.62,0.361,3.35,49.34,7.62,21.82,34.857,29.276,21.48
365,2024/12/27 12:10,3.54,0.36,3.31,48.78,7.6,21.52,34.42,29.42,16.88
366,2024/12/27 12:20,3.76,0.356,3.27,48.28,7.59,21.21,33.977,29.51,14.56
367,2024/12/27 12:30,3.63,0.355,3.22,47.36,7.57,21.0,33.677,29.521,16.43
368,2024/12/27 12:40,3.68,0.353,3.21,47.35,7.56,20.75,33.317,29.667,12.75
369,2024/12/27 12:50,3.65,0.354,3.2,47.18,7.55,20.52,32.995,29.729,10.77
370,2024/12/27 13:00,3.81,0.352,3.22,47.6,7.54,20.23,32.568,29.924,8.16
371,2024/12/27 13:10,4.03,0.351,3.25,48.09,7.54,19.94,32.16,30.114,5.38
372,2024/12/27 13:20,3.93,0.349,3.25,47.91,7.52,19.66,31.747,30.053,5.76
373,2024/12/27 13:30,3.67,0.348,3.21,47.22,7.51,19.43,31.413,30.06,5.82
374,2024/12/27 13:40,3.67,0.347,3.15,46.46,7.5,19.27,31.169,30.096,5.69
375,2024/12/27 13:50,3.77,0.345,3.21,47.34,7.5,19.05,30.851,30.255,4.59
376,2024/12/27 14:00,3.85,0.343,3.2,47.26,7.5,18.81,30.499,30.326,4.31
377,2024/12/27 14:10,3.93,0.344,3.18,46.75,7.48,18.63,30.238,30.277,4.14
378,2024/12/27 14:20,3.59,0.34,3.12,45.77,7.48,18.52,30.073,30.183,3.99
379,2024/12/27 14:30,3.94,0.338,3.18,46.81,7.47,18.29,29.74,30.303,3.78
380,2024/12/27 14:40,4.1,0.337,3.18,46.69,7.46,18.12,29.488,30.333,3.91
381,2024/12/27 14:50,4.16,0.338,3.22,47.28,7.46,17.91,29.183,30.435,3.89
382,2024/12/27 15:00,3.83,0.335,3.13,45.81,7.45,17.74,28.927,30.309,3.63
383,2024/12/27 15:10,3.72,0.334,3.11,45.53,7.44,17.61,28.734,30.307,3.56
384,2024/12/27 15:20,3.67,0.331,3.12,45.79,7.43,17.43,28.473,30.41,4.52
385,2024/12/27 15:30,3.72,0.331,3.17,46.46,7.43,17.35,28.349,30.495,3.56
386,2024/12/27 15:40,3.87,0.331,3.21,47.19,7.42,17.32,28.314,30.55,4.03
387,2024/12/27 15:50,3.88,0.33,3.23,47.51,7.42,17.34,28.338,30.56,3.76
388,2024/12/27 16:00,3.89,0.33,3.31,48.57,7.42,17.39,28.408,30.582,3.91
389,2024/12/27 16:10,4.09,0.331,3.33,48.95,7.43,17.37,28.382,30.616,3.58
390,2024/12/27 16:20,4.21,0.329,3.29,48.45,7.43,17.63,28.773,30.57,3.68
391,2024/12/27 16:30,4.41,0.328,3.34,49.2,7.44,17.69,28.858,30.607,3.72
392,2024/12/27 16:40,4.34,0.326,3.4,50.15,7.45,17.87,29.128,30.611,3.96
393,2024/12/27 16:50,4.51,0.329,3.42,50.46,7.45,17.89,29.153,30.63,3.45
394,2024/12/27 17:00,4.55,0.328,3.48,51.39,7.46,17.78,28.995,30.667,3.51
395,2024/12/27 17:10,4.83,0.331,3.57,52.71,7.46,17.9,29.171,30.683,3.49
396,2024/12/27 17:20,4.92,0.33,3.59,53.05,7.47,18.03,29.362,30.665,3.62
397,2024/12/27 17:30,5.14,0.33,3.62,53.49,7.47,18.27,29.722,30.7,3.77
398,2024/12/27 17:40,5.78,0.33,3.7,54.82,7.48,18.25,29.696,30.712,3.43
399,2024/12/27 17:50,5.33,0.333,3.69,54.57,7.48,18.31,29.786,30.696,3.45
400,2024/12/27 18:00,5.51,0.32,3.78,55.91,7.49,18.33,29.81,30.691,3.38
401,2024/12/27 18:10,5.81,0.335,3.82,56.69,7.5,18.62,30.232,30.718,3.36
402,2024/12/27 18:20,5.92,0.337,3.86,57.11,7.51,18.38,29.877,30.602,3.37
403,2024/12/27 18:30,5.89,0.337,3.9,57.72,7.5,18.74,30.416,30.612,3.26
404,2024/12/27 18:40,5.49,0.336,3.94,58.5,7.52,19.2,31.094,30.648,3.6
405,2024/12/27 18:50,5.74,0.336,3.99,59.31,7.54,19.33,31.285,30.676,3.48
406,2024/12/27 19:00,5.61,0.336,4.08,60.91,7.58,20.07,32.364,30.619,3.87
407,2024/12/27 19:10,5.68,0.34,4.1,61.03,7.58,19.9,32.115,30.541,3.5
408,2024/12/27 19:20,5.98,0.34,4.24,63.31,7.61,20.67,33.233,30.495,3.68
409,2024/12/27 19:30,6.41,0.342,4.3,64.15,7.62,20.65,33.205,30.434,3.6
410,2024/12/27 19:40,6.6,0.341,4.35,64.78,7.62,20.64,33.186,30.344,3.58
411,2024/12/27 19:50,7.67,0.341,4.07,60.34,7.55,19.63,31.716,30.376,3.37
412,2024/12/27 20:00,8.34,0.34,4.06,60.32,7.57,19.95,32.176,30.373,3.08
413,2024/12/27 20:10,6.0,0.341,4.17,62.1,7.59,20.72,33.306,30.344,3.04
414,2024/12/27 20:20,7.63,0.339,4.29,64.0,7.6,20.62,33.16,30.363,3.16
415,2024/12/27 20:30,5.61,0.341,4.23,62.78,7.59,20.05,32.321,30.255,3.01
416,2024/12/27 20:40,5.98,0.342,4.26,63.43,7.61,20.42,32.867,30.402,3.07
417,2024/12/27 20:50,5.27,0.342,4.08,60.54,7.6,20.02,32.277,30.325,3.38
418,2024/12/27 21:00,5.31,0.348,4.11,61.02,7.61,20.14,32.454,30.321,3.36
419,2024/12/27 21:10,4.99,0.349,4.15,61.85,7.62,20.57,33.08,30.404,3.04
420,2024/12/27 21:20,5.2,0.347,3.87,57.5,7.59,20.37,32.791,30.292,3.42
421,2024/12/27 21:30,4.57,0.348,3.71,54.85,7.58,20.09,32.373,30.072,3.7
422,2024/12/27 21:40,4.74,0.346,3.67,54.19,7.58,20.14,32.449,30.034,3.6
423,2024/12/27 21:50,4.81,0.345,3.75,55.57,7.57,20.13,32.438,30.185,3.23
424,2024/12/27 22:00,4.41,0.349,3.65,53.92,7.57,19.95,32.169,30.099,3.27
425,2024/12/27 22:10,4.3,0.348,3.52,51.9,7.56,19.75,31.878,30.06,3.43
426,2024/12/27 22:20,3.88,0.347,3.36,49.36,7.53,19.33,31.248,29.887,3.41
427,2024/12/27 22:30,3.77,0.347,3.18,46.78,7.52,19.67,31.754,29.916,3.43
428,2024/12/27 22:40,3.83,0.349,3.15,46.24,7.51,19.08,30.882,29.898,3.84
429,2024/12/27 22:50,3.54,0.35,3.03,44.48,7.5,19.34,31.267,29.89,3.63
430,2024/12/27 23:00,3.49,0.35,3.14,46.02,7.51,19.17,31.021,29.87,3.38
431,2024/12/27 23:10,3.53,0.351,3.11,45.61,7.5,18.93,30.674,29.878,3.46
432,2024/12/27 23:20,3.48,0.349,3.01,44.1,7.49,18.88,30.601,29.913,3.36
433,2024/12/27 23:30,3.32,0.35,2.94,43.03,7.48,18.56,30.123,29.93,3.25
434,2024/12/27 23:40,3.44,0.348,2.9,42.33,7.46,18.12,29.473,29.874,3.45
435,2024/12/27 23:50,3.37,0.347,2.82,41.18,7.44,18.05,29.377,29.901,3.42
436,2024/12/28 0:00,3.28,0.346,2.81,40.91,7.44,17.83,29.054,29.963,3.24
437,2024/12/28 0:10,3.36,0.344,2.74,39.97,7.43,17.67,28.816,29.975,3.42
438,2024/12/28 0:20,3.35,0.343,2.71,39.42,7.42,17.65,28.779,29.987,3.5
439,2024/12/28 0:30,3.2,0.342,2.69,39.18,7.42,17.27,28.22,29.996,3.4
440,2024/12/28 0:40,3.39,0.341,2.68,38.88,7.41,17.07,27.917,29.988,3.57
441,2024/12/28 0:50,3.38,0.341,2.63,38.17,7.4,16.94,27.73,29.997,3.48
442,2024/12/28 1:00,3.38,0.34,2.63,38.18,7.39,16.7,27.372,30.0,3.69
443,2024/12/28 1:10,3.45,0.339,2.64,38.25,7.38,16.25,26.699,30.036,3.4
444,2024/12/28 1:20,3.32,0.339,2.64,38.08,7.37,15.99,26.302,30.032,3.56
445,2024/12/28 1:30,3.46,0.338,2.65,38.28,7.37,15.68,25.851,30.032,3.74
446,2024/12/28 1:40,3.37,0.338,2.66,38.25,7.37,15.27,25.228,30.052,8.16
447,2024/12/28 1:50,3.42,0.338,2.7,38.77,7.36,14.87,24.63,30.029,3.74
448,2024/12/28 2:00,3.54,0.338,2.71,38.86,7.35,14.51,24.086,30.038,3.82
449,2024/12/28 2:10,3.43,0.335,2.72,38.85,7.35,14.09,23.444,30.037,3.94
450,2024/12/28 2:20,3.43,0.335,2.76,39.33,7.34,13.71,22.861,30.02,4.0
451,2024/12/28 2:30,3.5,0.335,2.74,39.15,7.34,13.65,22.767,30.04,3.94
452,2024/12/28 2:40,3.55,0.334,2.77,39.45,7.33,13.15,22.008,30.035,3.95
453,2024/12/28 2:50,3.5,0.335,2.79,39.67,7.33,12.89,21.603,30.032,3.99
454,2024/12/28 3:00,3.58,0.335,2.83,40.06,7.33,12.5,21.012,30.017,4.21
455,2024/12/28 3:10,3.59,0.335,2.85,40.3,7.32,12.33,20.755,30.01,4.26
456,2024/12/28 3:20,3.55,0.333,2.89,40.75,7.32,11.86,20.024,29.995,4.52
457,2024/12/28 3:30,3.77,0.332,2.92,41.09,7.31,11.44,19.366,29.988,4.61
458,2024/12/28 3:40,3.94,0.331,2.99,41.97,7.3,10.72,18.252,29.941,7.22
459,2024/12/28 3:50,3.91,0.329,3.01,42.21,7.3,10.88,18.503,29.908,4.75
460,2024/12/28 4:00,4.09,0.33,2.92,40.94,7.29,11.05,18.764,29.861,5.26
461,2024/12/28 4:10,3.95,0.33,2.77,39.11,7.28,11.89,20.069,29.883,4.57
462,2024/12/28 4:20,3.8,0.331,2.77,39.31,7.31,13.16,22.012,29.842,4.3
463,2024/12/28 4:30,3.59,0.331,2.82,40.06,7.32,13.16,22.018,29.88,4.02
464,2024/12/28 4:40,3.72,0.332,2.87,40.66,7.33,13.06,21.86,29.853,3.91
465,2024/12/28 4:50,3.6,0.337,2.84,40.37,7.34,13.72,22.865,29.828,3.72
466,2024/12/28 5:00,3.67,0.336,3.03,42.81,7.36,13.32,22.26,29.469,3.61
467,2024/12/28 5:10,3.56,0.336,3.11,43.81,7.37,13.86,23.074,29.23,3.36
468,2024/12/28 5:20,3.62,0.339,3.07,43.6,7.39,15.45,25.471,29.194,3.09
469,2024/12/28 5:30,3.56,0.34,3.07,44.04,7.44,17.46,28.475,29.141,3.76
470,2024/12/28 5:40,3.67,0.344,3.18,45.82,7.47,18.12,29.446,29.057,3.58
471,2024/12/28 5:50,3.68,0.351,3.15,45.98,7.53,20.06,32.301,29.31,4.1
472,2024/12/28 6:00,3.69,0.35,3.19,46.67,7.55,20.57,33.038,29.287,6.5
473,2024/12/28 6:10,3.57,0.349,3.2,47.04,7.58,21.27,34.059,29.4,9.75
474,2024/12/28 6:20,3.51,0.348,3.23,47.74,7.6,21.89,34.961,29.417,9.45
475,2024/12/28 6:30,3.45,0.349,3.29,48.68,7.63,22.38,35.663,29.401,7.48
476,2024/12/28 6:40,3.62,0.353,3.37,49.98,7.65,22.66,36.068,29.363,6.99
477,2024/12/28 6:50,3.65,0.348,3.44,50.99,7.67,22.92,36.442,29.345,8.69
478,2024/12/28 7:00,3.8,0.35,3.66,54.28,7.69,23.26,36.917,29.171,8.62
479,2024/12/28 7:10,3.74,0.35,3.81,56.58,7.73,23.65,37.478,29.07,8.22
480,2024/12/28 7:20,3.78,0.352,3.9,57.94,7.75,24.01,37.98,28.983,9.71
481,2024/12/28 7:30,3.93,0.35,3.98,59.11,7.77,24.34,38.459,28.901,9.08
482,2024/12/28 7:40,3.96,0.348,4.08,60.73,7.79,24.69,38.954,28.888,10.04
483,2024/12/28 7:50,4.03,0.346,4.2,62.65,7.82,25.12,39.561,28.883,9.25
484,2024/12/28 8:00,4.0,0.347,4.31,64.31,7.85,25.63,40.273,28.82,7.61
485,2024/12/28 8:10,4.08,0.35,4.46,66.78,7.89,26.33,41.266,28.791,9.81
486,2024/12/28 8:20,4.7,0.353,4.63,69.65,7.93,26.92,42.092,28.833,6.56
487,2024/12/28 8:30,3.57,0.353,4.87,73.91,8.01,28.42,44.201,28.84,8.68
488,2024/12/28 8:40,3.48,0.354,5.03,76.73,8.06,29.25,45.356,28.907,6.84
489,2024/12/28 8:50,3.04,0.354,5.13,78.58,8.1,29.97,46.35,28.923,6.27
490,2024/12/28 9:00,2.95,0.352,5.23,80.46,8.13,30.68,47.329,28.933,6.08
491,2024/12/28 9:10,2.61,0.353,5.3,81.88,8.15,31.17,47.995,28.964,6.18
492,2024/12/28 9:20,2.46,0.35,5.35,82.74,8.17,31.49,48.436,28.98,7.03
493,2024/12/28 9:30,2.28,0.348,5.38,83.29,8.17,31.65,48.659,29.004,6.26
494,2024/12/28 9:40,2.02,0.345,5.41,83.97,8.17,31.77,48.832,29.042,5.44
495,2024/12/28 9:50,1.7,0.343,5.43,84.31,8.16,31.78,48.839,29.081,3.64
496,2024/12/28 10:00,1.89,0.347,5.18,80.01,8.14,31.3,48.185,29.004,6.39
497,2024/12/28 10:10,2.92,0.348,4.88,74.93,8.07,30.26,46.742,28.966,6.95
498,2024/12/28 10:20,2.8,0.348,5.03,77.45,8.08,30.52,47.107,29.067,6.35
499,2024/12/28 10:30,2.63,0.351,5.3,82.01,8.15,31.14,47.972,29.11,4.91
500,2024/12/28 10:40,3.26,0.353,4.67,71.47,8.02,29.09,45.14,29.088,6.66
501,2024/12/28 10:50,3.47,0.359,4.79,73.21,8.01,28.75,44.667,29.163,5.77
502,2024/12/28 11:00,3.42,0.357,4.27,64.63,7.9,27.44,42.827,29.01,7.49
503,2024/12/28 11:10,3.82,0.368,4.51,68.29,7.92,27.07,42.325,29.184,6.74
504,2024/12/28 11:20,3.97,0.366,4.36,65.79,7.87,26.4,41.376,29.175,8.97
505,2024/12/28 11:30,4.4,0.366,4.14,62.16,7.8,25.56,40.193,29.216,11.55
506,2024/12/28 11:40,4.2,0.363,4.03,60.49,7.77,25.12,39.576,29.228,13.96
507,2024/12/28 11:50,4.15,0.365,4.02,60.17,7.75,24.89,39.248,29.219,13.43
508,2024/12/28 11:50,4.15,0.365,4.02,60.17,7.75,24.89,39.248,29.219,13.43
509,2024/12/28 12:00,4.25,0.361,4.0,59.86,7.73,24.53,38.745,29.317,14.37
510,2024/12/28 12:10,4.27,0.361,3.88,57.96,7.69,23.85,37.779,29.406,14.81
511,2024/12/28 12:20,4.25,0.358,3.85,57.51,7.68,23.75,37.632,29.472,15.77
512,2024/12/28 12:30,4.13,0.354,3.75,56.0,7.65,23.41,37.154,29.539,20.54
513,2024/12/28 12:40,4.13,0.351,3.67,54.74,7.62,22.98,36.535,29.658,19.8
514,2024/12/28 12:50,4.08,0.35,3.62,53.95,7.59,22.68,36.104,29.706,22.34
515,2024/12/28 13:00,4.09,0.347,3.56,53.04,7.56,22.33,35.602,29.768,23.63
516,2024/12/28 13:10,4.13,0.346,3.56,53.07,7.55,22.07,35.239,29.849,20.53
517,2024/12/28 13:20,4.19,0.348,3.53,52.61,7.54,21.9,34.998,29.897,16.92
518,2024/12/28 13:30,4.34,0.344,3.5,52.17,7.52,21.56,34.5,29.981,14.88
519,2024/12/28 13:40,4.29,0.345,3.47,51.72,7.51,21.23,34.036,30.074,13.49
520,2024/12/28 13:50,4.33,0.342,3.56,53.08,7.51,21.09,33.83,30.167,9.27
521,2024/12/28 14:00,4.49,0.342,3.52,52.34,7.51,20.92,33.584,30.182,9.54
522,2024/12/28 14:10,4.43,0.341,3.58,53.36,7.51,20.72,33.292,30.29,6.59
523,2024/12/28 14:20,4.55,0.338,3.57,53.21,7.5,20.39,32.827,30.378,6.64
524,2024/12/28 14:30,4.61,0.338,3.55,52.86,7.49,20.24,32.606,30.405,6.32
525,2024/12/28 14:40,4.6,0.334,3.56,52.95,7.49,20.16,32.49,30.424,5.59
526,2024/12/28 14:50,4.65,0.336,3.54,52.73,7.48,19.97,32.205,30.476,5.75
527,2024/12/28 15:00,4.8,0.333,3.55,52.85,7.48,19.83,32.006,30.52,5.17
528,2024/12/28 15:10,4.85,0.332,3.57,53.1,7.47,19.56,31.613,30.568,5.3
529,2024/12/28 15:20,4.91,0.332,3.56,52.81,7.46,19.38,31.35,30.56,5.19
530,2024/12/28 15:30,4.94,0.328,3.57,53.02,7.46,19.31,31.244,30.552,4.39
531,2024/12/28 15:40,5.17,0.326,3.62,53.71,7.46,19.19,31.074,30.543,4.38
532,2024/12/28 15:50,5.26,0.324,3.6,53.39,7.46,19.13,30.984,30.565,4.11
533,2024/12/28 16:00,5.34,0.324,3.58,53.13,7.45,19.05,30.871,30.58,3.64
534,2024/12/28 16:10,5.59,0.323,3.6,53.39,7.45,18.99,30.785,30.619,3.8
535,2024/12/28 16:20,5.34,0.322,3.61,53.55,7.45,18.92,30.676,30.66,4.29
536,2024/12/28 16:30,5.61,0.323,3.67,54.49,7.44,18.92,30.675,30.68,4.47
537,2024/12/28 16:40,5.71,0.321,3.71,55.01,7.44,18.78,30.47,30.721,3.72
538,2024/12/28 16:50,6.06,0.32,3.74,55.52,7.45,18.8,30.497,30.719,4.32
539,2024/12/28 17:00,6.39,0.319,3.74,55.55,7.45,18.78,30.479,30.73,3.92
540,2024/12/28 17:10,6.33,0.319,3.79,56.22,7.45,18.84,30.562,30.727,4.02
541,2024/12/28 17:20,5.93,0.317,3.83,56.85,7.46,18.85,30.58,30.709,3.7
542,2024/12/28 17:30,7.0,0.318,3.87,57.47,7.46,18.86,30.587,30.682,3.93
543,2024/12/28 17:40,7.01,0.318,3.89,57.7,7.46,18.97,30.747,30.701,3.75
544,2024/12/28 17:50,7.07,0.321,3.93,58.43,7.46,19.15,31.016,30.683,3.65
545,2024/12/28 18:00,7.31,0.318,4.0,59.28,7.47,18.96,30.731,30.636,3.77
546,2024/12/28 18:10,7.08,0.32,3.99,59.18,7.47,18.91,30.657,30.603,3.52
547,2024/12/28 18:20,8.28,0.318,4.07,60.37,7.48,18.92,30.671,30.592,3.36
548,2024/12/28 18:30,8.47,0.318,3.97,58.9,7.48,19.22,31.118,30.614,3.27
549,2024/12/28 18:40,8.27,0.317,4.05,60.26,7.48,19.36,31.319,30.65,3.41
550,2024/12/28 18:50,7.66,0.316,4.23,63.24,7.52,20.28,32.676,30.737,3.36
551,2024/12/28 19:00,8.59,0.314,4.27,63.86,7.53,20.28,32.669,30.725,3.49
552,2024/12/28 19:10,8.56,0.313,4.53,67.97,7.56,20.77,33.38,30.725,3.32
553,2024/12/28 19:20,9.65,0.319,4.62,69.34,7.58,20.77,33.378,30.682,3.13
554,2024/12/28 19:30,9.96,0.322,4.71,70.65,7.6,21.04,33.774,30.613,3.11
555,2024/12/28 19:40,12.23,0.323,4.49,67.23,7.6,20.92,33.599,30.577,3.18
556,2024/12/28 19:50,10.6,0.326,4.5,67.34,7.57,20.97,33.666,30.534,3.23
557,2024/12/28 20:00,9.68,0.328,4.52,67.66,7.58,21.03,33.758,30.487,3.34
558,2024/12/28 20:10,9.68,0.328,4.48,67.14,7.57,21.1,33.855,30.473,3.23
559,2024/12/28 20:20,9.57,0.33,4.31,64.18,7.57,20.57,33.085,30.381,3.08
560,2024/12/28 20:30,10.44,0.329,4.55,67.77,7.56,20.68,33.236,30.369,2.99
561,2024/12/28 20:40,9.59,0.33,4.48,66.65,7.56,20.32,32.718,30.415,3.04
562,2024/12/28 20:50,9.97,0.33,4.34,64.97,7.57,21.1,33.85,30.433,3.11
563,2024/12/28 21:00,8.8,0.333,4.44,66.45,7.58,21.27,34.095,30.42,3.29
564,2024/12/28 21:10,8.25,0.335,4.46,66.48,7.58,20.61,33.145,30.371,3.01
565,2024/12/28 21:20,7.86,0.34,4.29,64.06,7.57,20.72,33.306,30.458,2.9
