,Location,SURVEY_DATE,Time_HHMMSS,Depth_m,Chlorophyll-a (ug/L),Dissolved Oxygen concentration (mg/L),Dissolved Oxygen % saturation (%),pH (Unit),Salinity (PSU),Specific Conductance at 25 deg C (mS/cm),Temperature (deg C),Turbidity (NTU)
1318,3,23/01/2001,83800,0.2,,5.3,80.5,7.75,32.2,49.3,28.1,10.0
1319,3,23/01/2001,83800,2.0,,5.3,80.5,7.74,32.3,49.4,28.1,14.0
1320,3,23/01/2001,83800,4.0,,5.2,79.7,7.74,32.5,49.7,28.0,17.0
1321,3,23/01/2001,83800,5.0,,5.2,79.7,7.74,32.5,49.7,28.0,22.0
1323,3,21/02/2001,75400,0.2,,4.6,58.7,7.28,8.24,14.2,25.92,24.0
1324,3,21/02/2001,75400,2.0,,4.5,58.1,7.26,8.5,14.6,25.94,26.0
1325,3,21/02/2001,75400,4.0,,4.4,57.4,7.27,8.9,15.3,25.95,35.0
1326,3,21/03/2001,83400,0.2,7.0,5.5,69.4,7.1,4.55,8.2,25.6,21.0
1327,3,21/03/2001,83400,2.0,,4.4,62.1,7.2,19.8,31.8,27.7,18.0
1328,3,21/03/2001,83400,4.0,,4.3,62.0,7.4,21.3,34.0,27.9,13.0
1330,3,11/04/2001,113100,0.2,,5.0,67.3,7.48,21.5,34.2,24.0,9.0
1331,3,11/04/2001,113100,2.0,,5.0,67.2,7.48,22.0,34.9,23.9,11.0
1332,3,11/04/2001,113100,4.0,,5.1,68.4,7.49,22.2,35.3,23.8,9.0
1334,3,10/05/2001,102300,0.2,,7.1,93.2,7.72,23.7,37.4,21.81,26.0
1335,3,10/05/2001,102300,2.0,,7.1,93.5,7.71,24.1,37.9,21.8,26.0
1336,3,10/05/2001,102300,4.0,,6.9,91.1,7.7,24.5,38.5,21.77,25.0
1337,3,6/06/2001,92000,0.2,6.7,6.8,88.5,7.71,28.9,44.7,19.6,18.0
1338,3,6/06/2001,92000,2.0,,6.8,87.5,7.7,29.0,44.8,19.4,32.0
1339,3,6/06/2001,92000,3.0,,6.7,87.1,7.69,29.0,44.8,19.4,34.0
1341,3,4/07/2001,90000,0.2,,7.6,97.8,7.73,31.5,48.3,18.45,35.0
1342,3,4/07/2001,90000,2.0,,7.6,97.4,7.71,31.5,48.3,18.43,15.0
1343,3,4/07/2001,90000,4.0,,7.6,97.9,7.72,31.4,48.2,18.42,16.0
1344,3,1/08/2001,85300,0.2,,7.4,90.9,7.75,24.6,38.7,18.2,7.0
1346,3,1/08/2001,85300,2.0,,6.9,87.2,7.74,27.9,43.3,18.5,12.0
1347,3,4/09/2001,93300,0.2,5.1,8.1,99.3,7.99,22.8,36.1,18.85,15.0
1348,3,4/09/2001,93300,2.0,,7.6,97.7,7.95,27.7,43.1,19.25,20.0
1349,3,4/09/2001,93300,3.0,,7.5,96.3,7.95,27.9,43.3,19.29,30.0
1351,3,10/10/2001,141100,0.2,,7.1,104.0,7.8,33.3,50.8,24.81,28.0
1352,3,10/10/2001,141100,2.0,,7.1,102.7,7.77,33.4,50.8,24.74,44.0
1353,3,10/10/2001,141100,3.0,,7.0,102.6,7.8,33.4,50.8,24.74,51.0
1354,3,20/11/2001,120800,0.2,16.8,5.1,76.6,7.77,33.4,50.8,26.02,21.0
1355,3,20/11/2001,120800,2.0,,5.3,78.1,7.76,33.4,50.8,25.91,25.0
1356,3,20/11/2001,120800,4.0,,5.2,77.5,7.75,33.4,50.9,25.82,28.0
1357,3,22/01/2002,143300,0.2,4.3,8.8,130.6,8.1,18.5,29.9,30.46,10.0
1358,3,22/01/2002,143300,2.0,,5.8,85.5,7.78,24.9,39.1,28.36,18.0
1359,3,22/01/2002,143300,3.0,,4.2,61.6,7.63,25.0,39.3,28.21,27.0
1360,3,13/02/2002,95100,0.2,34.5,6.1,86.0,7.84,14.3,23.6,28.99,19.0
1361,3,13/02/2002,95100,2.0,,6.1,85.6,7.82,14.4,23.8,28.96,20.0
1362,3,13/02/2002,95100,4.0,,5.9,83.2,7.8,14.7,24.3,28.94,32.0
1363,3,14/03/2002,102600,0.2,25.9,7.0,95.9,7.93,16.2,26.5,27.05,19.0
1364,3,14/03/2002,102600,2.0,,6.6,91.1,7.88,16.4,26.7,26.94,18.0
1365,3,14/03/2002,102600,4.0,,6.3,86.4,7.83,16.6,27.1,26.82,21.0
1366,3,16/04/2002,111300,0.2,9.6,7.0,97.6,7.74,28.9,44.7,24.07,11.0
1367,3,16/04/2002,111300,2.0,,6.8,95.4,7.72,29.1,45.0,24.02,11.0
1368,3,16/04/2002,111300,3.5,,6.6,92.5,7.7,29.3,45.2,24.01,8.0
1369,3,14/05/2002,100100,0.2,15.5,8.0,109.4,7.97,31.6,48.4,21.94,16.0
1370,3,14/05/2002,100100,2.0,,7.8,107.0,7.97,31.7,48.5,21.77,19.0
1371,3,14/05/2002,100100,4.0,,7.7,106.0,7.96,31.7,48.6,21.76,21.0
1372,3,12/06/2002,94400,0.2,4.7,6.4,70.6,7.24,5.1,9.12,18.36,35.0
1373,3,12/06/2002,94400,2.0,,6.4,70.5,7.22,5.4,9.61,18.37,38.0
1374,3,12/06/2002,94400,4.0,,6.4,70.5,7.22,5.9,10.4,18.47,40.0
1375,3,11/07/2002,93700,0.2,2.8,7.5,87.7,7.83,23.3,36.8,16.05,13.0
1376,3,11/07/2002,93700,2.0,,7.5,87.4,7.83,23.4,36.9,16.06,16.0
1377,3,11/07/2002,93700,3.0,,7.4,87.1,7.83,23.4,37.0,16.06,19.0
1378,3,8/08/2002,84500,0.2,3.9,6.3,80.8,7.83,29.0,44.8,19.18,15.0
1379,3,8/08/2002,84500,2.0,,6.3,80.6,7.83,29.0,44.9,19.19,16.0
1380,3,8/08/2002,84500,3.5,,6.3,80.6,7.83,29.1,44.9,19.19,18.0
1381,3,5/09/2002,84600,0.2,5.6,6.5,83.6,7.83,20.6,32.9,22.28,11.0
1382,3,5/09/2002,84600,2.0,,6.4,83.1,7.83,20.6,33.0,22.26,10.0
1383,3,9/10/2002,112300,0.2,2.7,5.1,73.1,7.71,33.1,50.5,24.37,15.0
1384,3,9/10/2002,112300,2.0,,5.0,72.4,7.7,33.2,50.6,24.24,18.0
1385,3,9/10/2002,112300,4.0,,5.0,71.8,7.71,33.4,50.8,24.14,20.0
1386,3,6/11/2002,104300,0.2,6.4,6.0,90.1,7.72,32.6,49.9,27.21,9.0
1387,3,6/11/2002,104300,2.0,,5.4,80.4,7.65,32.8,50.1,26.68,11.0
1388,3,6/11/2002,104300,3.0,,5.1,76.7,7.65,33.0,50.3,26.64,15.0
1389,3,4/12/2002,91700,0.2,7.5,4.9,78.2,7.78,36.2,54.7,28.89,12.0
1390,3,4/12/2002,91700,2.0,,4.9,77.1,7.77,36.4,54.9,28.75,15.0
1391,3,4/12/2002,91700,4.0,,4.8,76.1,7.77,36.5,55.0,28.73,15.0
1392,3,8/01/2003,121700,0.2,,6.2,91.3,7.58,27.6,42.9,27.27,19.0
1393,3,8/01/2003,121700,2.0,,6.2,90.6,7.59,27.6,42.9,27.18,20.0
1394,3,8/01/2003,121700,3.5,,6.0,88.3,7.58,27.7,43.0,27.09,24.0
1395,3,19/02/2003,105600,0.2,6.3,3.7,52.7,7.51,17.5,28.4,28.36,77.0
1396,3,19/02/2003,105600,2.0,,3.6,51.2,7.47,17.6,28.5,28.35,92.0
1397,3,19/02/2003,105600,4.0,,3.6,50.7,7.45,17.6,28.5,28.35,111.0
1398,3,19/02/2003,105600,6.0,,3.6,50.5,7.43,17.6,28.5,28.35,121.0
1399,3,19/03/2003,105300,0.2,3.7,4.0,51.1,7.2,8.86,15.2,25.85,33.0
1400,3,19/03/2003,105300,2.0,,3.9,51.0,7.2,9.23,15.8,25.73,29.0
1401,3,19/03/2003,105300,4.0,,3.9,51.0,7.22,9.46,16.2,25.64,46.0
1402,3,8/04/2003,125000,0.2,2.5,5.1,63.7,6.55,4.58,8.25,24.96,26.0
1403,3,8/04/2003,125000,2.0,,4.3,53.6,6.47,8.28,14.3,23.77,20.0
1404,3,8/04/2003,125000,4.0,,4.2,52.5,6.48,9.01,15.4,23.8,20.0
1405,3,29/05/2003,101200,0.2,35.2,8.9,111.7,7.98,20.4,32.7,20.47,16.0
1406,3,29/05/2003,101200,2.0,,8.6,108.3,7.94,20.7,33.1,20.55,14.0
1407,3,29/05/2003,101200,3.0,,7.9,99.8,7.88,21.3,33.9,20.47,13.0
1408,3,25/06/2003,73000,0.2,15.0,7.9,98.7,8.24,26.3,41.1,18.27,17.0
1409,3,25/06/2003,73000,2.0,,7.8,97.6,8.23,26.3,41.1,18.29,21.0
1410,3,25/06/2003,73000,4.0,,7.7,95.8,8.22,26.7,41.6,18.36,25.0
1411,3,31/07/2003,111400,0.2,4.0,7.1,86.1,7.82,27.1,42.1,16.42,13.0
1412,3,31/07/2003,111400,2.0,,7.0,84.5,7.82,27.3,42.4,16.42,12.0
1413,3,31/07/2003,111400,4.0,,6.9,83.9,7.83,27.8,43.2,16.51,14.0
1414,3,26/08/2003,85000,0.2,9.6,7.4,97.2,7.88,31.2,47.9,19.53,17.0
1415,3,26/08/2003,85000,2.0,,7.4,97.0,7.87,31.3,48.1,19.49,17.0
1416,3,26/08/2003,85000,4.0,,7.3,95.4,7.86,31.4,48.2,19.49,22.0
1417,3,17/09/2003,131700,0.2,,6.7,93.1,7.57,31.8,48.7,22.63,12.0
1418,3,17/09/2003,131700,2.0,,6.6,91.2,7.55,32.1,49.1,22.38,15.0
1419,3,17/09/2003,131700,4.0,,6.5,89.8,7.55,32.3,49.3,22.27,17.0
1420,3,15/10/2003,115200,0.2,15.8,7.7,111.6,7.74,35.5,53.8,23.49,19.0
1421,3,15/10/2003,115200,2.0,,7.4,106.4,7.72,35.6,53.9,23.03,26.0
1422,3,15/10/2003,115200,3.5,,7.2,103.6,7.71,35.6,53.9,22.98,33.0
1423,3,12/11/2003,132000,0.2,11.9,5.6,85.6,7.58,36.6,55.1,26.62,15.0
1424,3,12/11/2003,132000,2.0,,4.7,71.3,7.51,36.7,55.2,25.56,20.0
1425,3,12/11/2003,132000,3.0,,4.5,67.1,7.51,36.7,55.3,25.51,21.0
1426,3,11/12/2003,113600,0.2,19.1,4.8,73.2,7.59,32.2,49.2,27.41,20.0
1427,3,11/12/2003,113600,2.0,,4.6,68.7,7.55,32.1,49.1,27.16,24.0
1428,3,11/12/2003,113600,4.0,,4.7,71.0,7.57,32.1,49.1,27.25,22.0
1429,3,22/01/2004,103100,0.2,11.8,4.8,63.5,7.19,6.89,12.0,27.43,47.0
1430,3,22/01/2004,103100,2.0,,4.7,61.5,7.16,7.02,12.3,27.03,51.0
1431,3,22/01/2004,103100,4.0,,4.6,60.0,7.15,7.57,13.1,26.86,69.0
1432,3,10/02/2004,121900,0.2,2.2,4.9,61.7,6.69,0.38,0.753,27.18,90.0
1433,3,10/02/2004,121900,2.0,,5.0,62.2,6.67,0.383,0.759,26.94,92.0
1434,3,10/02/2004,121900,4.0,,4.9,61.5,6.67,0.388,0.769,26.79,101.0
1435,3,9/03/2004,115000,0.2,4.7,6.7,82.8,6.68,0.232,0.461,25.93,84.0
1436,3,9/03/2004,115000,2.0,,6.8,82.5,6.49,0.222,0.443,25.07,88.0
1437,3,9/03/2004,115000,4.0,,6.8,81.9,6.44,0.228,0.454,25.02,96.0
1438,3,9/03/2004,115000,5.0,,6.7,81.4,6.4,0.232,0.461,25.05,96.0
1439,3,7/04/2004,113200,0.2,32.6,5.8,76.1,7.63,13.3,22.1,25.22,38.0
1440,3,7/04/2004,113200,2.0,,5.7,75.4,7.62,13.4,22.3,25.26,36.0
1441,3,7/04/2004,113200,4.0,,5.7,74.8,7.61,13.7,22.7,25.24,45.0
1442,3,6/05/2004,102300,0.2,5.3,5.2,67.8,7.44,20.5,32.8,22.58,13.0
1443,3,6/05/2004,102300,2.0,,5.1,66.0,7.42,20.9,33.4,22.42,17.0
1444,3,6/05/2004,102300,4.0,,5.0,65.4,7.42,21.4,34.1,22.42,19.0
1445,3,3/06/2004,100700,0.2,7.3,6.8,87.4,7.85,25.9,40.5,19.99,22.0
1446,3,3/06/2004,100700,2.0,,6.7,86.5,7.84,26.1,40.8,19.98,19.0
1447,3,3/06/2004,100700,3.5,,6.7,85.4,7.83,26.0,40.7,20.01,23.0
1448,3,7/07/2004,135500,0.2,10.8,7.2,91.5,7.78,30.0,46.3,17.99,11.0
1449,3,7/07/2004,135500,2.0,,7.3,92.7,7.77,30.2,46.5,18.08,15.0
1450,3,7/07/2004,135500,3.5,,7.2,91.5,7.76,30.4,46.7,18.07,16.0
1451,3,3/08/2004,113500,0.2,19.9,7.0,91.9,7.6,33.7,51.3,18.96,41.0
1452,3,3/08/2004,113500,2.0,,6.8,89.5,7.53,33.8,51.5,18.77,53.0
1453,3,3/08/2004,113500,3.0,,6.7,87.7,7.51,33.9,51.5,18.75,76.0
1454,3,20/09/2004,142100,0.2,12.4,7.3,103.2,7.71,34.7,52.6,22.84,32.0
1455,3,20/09/2004,142100,2.0,,7.1,99.8,7.69,34.9,52.9,22.4,33.0
1456,3,20/09/2004,142100,3.0,,6.9,96.8,7.67,34.9,52.9,22.24,48.0
1457,3,26/10/2004,90500,0.2,8.7,5.9,88.0,7.55,30.4,46.7,27.33,59.0
1458,3,26/10/2004,90500,2.0,,5.9,87.7,7.55,30.3,46.7,27.34,54.0
1459,3,26/10/2004,90500,3.5,,5.9,87.8,7.54,30.3,46.6,27.33,71.0
1460,3,26/11/2004,93000,0.2,8.3,6.2,86.3,7.74,23.7,37.4,25.69,22.0
1461,3,26/11/2004,93000,2.0,,5.8,81.8,7.7,24.1,38.0,25.46,23.0
1462,3,26/11/2004,93000,4.0,,5.6,78.3,7.69,24.2,38.1,25.43,27.0
1463,3,23/12/2004,73900,0.2,4.0,3.5,47.1,7.28,6.95,12.1,28.38,23.0
1464,3,23/12/2004,73900,2.0,,3.4,46.1,7.25,7.77,13.5,28.35,28.0
1465,3,23/12/2004,73900,3.5,,3.4,45.1,7.07,7.83,13.6,28.35,28.0
1466,3,17/01/2005,142700,0.2,16.0,9.6,142.2,8.03,15.6,25.6,31.52,19.0
1467,3,17/01/2005,142700,1.5,,8.5,123.3,7.85,15.8,25.9,30.44,27.0
1468,3,24/02/2005,94400,0.2,6.8,5.1,75.1,7.73,25.4,39.8,28.36,14.0
1469,3,24/02/2005,94400,2.0,,4.9,73.0,7.72,25.7,40.2,28.25,11.0
1470,3,24/02/2005,94400,4.0,,4.9,72.2,7.72,25.8,40.4,28.22,14.0
1471,3,15/03/2005,125100,0.2,7.8,7.1,105.2,7.7,30.2,46.5,26.8,5.0
1472,3,15/03/2005,125100,2.0,,6.8,101.0,7.7,30.4,46.7,26.6,9.0
1473,3,20/04/2005,83300,0.2,28.3,6.4,92.0,7.82,29.5,45.5,25.2,5.0
1474,3,20/04/2005,83300,2.0,,6.0,86.6,7.79,29.6,45.7,25.13,6.0
1475,3,20/04/2005,83300,3.0,,5.7,82.4,7.76,29.9,46.0,25.09,9.0
1476,3,25/05/2005,101800,0.2,10.0,6.8,90.4,7.67,32.2,49.3,20.31,19.0
1477,3,25/05/2005,101800,2.0,,6.6,88.4,7.64,32.2,49.3,20.28,19.0
1478,3,25/05/2005,101800,4.0,,6.6,87.8,7.63,32.3,49.4,20.25,17.0
1479,3,22/06/2005,102400,0.2,7.9,6.0,76.1,7.75,29.7,45.7,18.4,12.0
1480,3,22/06/2005,102400,2.0,,6.0,75.7,7.74,29.7,45.8,18.4,11.0
1481,3,22/06/2005,102400,3.0,,5.9,75.5,7.74,29.7,45.8,18.4,14.0
1482,3,20/07/2005,100800,0.2,5.2,6.6,77.2,7.56,16.2,26.5,18.19,10.0
1483,3,20/07/2005,100800,2.0,,6.4,75.2,7.59,17.2,27.9,18.14,11.0
1484,3,20/07/2005,100800,3.5,,6.3,74.7,7.63,18.4,29.7,18.16,15.0
1485,3,23/08/2005,123500,0.2,3.9,7.0,89.4,7.75,25.9,40.5,20.11,5.0
1486,3,23/08/2005,123500,2.0,,6.9,88.0,7.75,26.4,41.2,19.82,5.0
1487,3,23/08/2005,123500,3.5,,6.8,86.8,7.74,26.8,41.7,19.78,7.0
1488,3,20/09/2005,112900,0.2,4.8,6.6,89.5,7.65,30.9,47.5,21.39,7.0
1489,3,20/09/2005,112900,2.0,,6.5,87.8,7.64,31.3,47.9,21.25,7.0
1490,3,20/09/2005,112900,4.0,,6.5,87.8,7.65,31.2,47.9,21.26,8.0
1491,3,26/10/2005,140200,0.2,,5.4,72.1,7.36,7.67,13.3,28.49,16.0
1492,3,26/10/2005,140200,2.0,,0.2,3.3,6.98,23.1,36.5,24.76,13.0
1493,3,22/11/2005,143700,0.2,18.5,6.1,82.5,6.78,9.8,16.7,28.14,14.0
1494,3,22/11/2005,143700,2.0,,2.6,35.4,6.67,15.1,24.9,25.93,11.0
1495,3,22/11/2005,143700,3.5,,2.4,31.8,6.69,15.8,25.9,25.84,16.0
1496,3,18/01/2006,113400,0.2,11.8,3.9,53.4,7.23,7.66,13.3,29.29,25.0
1497,3,18/01/2006,113400,2.0,,3.7,50.0,7.22,8.07,14.0,28.96,30.0
1498,3,18/01/2006,113400,3.5,,3.5,47.7,7.22,8.24,14.2,28.9,33.0
1499,3,24/02/2006,72900,0.2,9.4,5.7,85.1,7.85,27.0,42.1,28.5,11.0
1500,3,24/02/2006,72900,2.0,,5.6,83.4,7.84,27.1,42.2,28.55,6.0
1501,3,24/02/2006,72900,4.0,,5.3,80.2,7.82,27.3,42.4,28.59,8.0
1502,3,28/03/2006,85900,0.2,10.0,6.8,99.9,7.87,31.3,48.1,25.61,3.0
1503,3,28/03/2006,85900,2.0,,6.7,98.1,7.87,31.5,48.3,25.54,4.0
1504,3,28/03/2006,85900,4.0,,6.6,96.3,7.86,31.5,48.3,25.54,6.0
1505,3,28/03/2006,85900,5.0,,6.7,97.3,7.87,31.5,48.2,25.55,14.0
1506,3,18/04/2006,125100,0.2,24.3,7.4,106.0,7.69,30.3,46.6,25.16,10.0
1507,3,18/04/2006,125100,2.0,,6.6,94.2,7.61,30.4,46.8,24.91,15.0
1508,3,18/04/2006,125100,3.0,,6.4,91.3,7.58,30.6,47.1,24.83,18.0
1509,3,15/05/2006,113500,0.2,14.0,6.0,82.4,7.77,32.0,49.0,21.44,15.0
1510,3,15/05/2006,113500,2.0,,5.7,78.1,7.76,32.1,49.1,21.35,20.0
1511,3,15/05/2006,113500,3.0,,5.6,76.9,7.75,32.2,49.2,21.31,27.0
1512,3,26/06/2006,110400,0.2,7.0,7.7,96.2,7.61,23.4,37.0,19.22,17.0
1513,3,26/06/2006,110400,2.0,,7.4,91.6,7.58,24.1,37.9,19.03,25.0
1514,3,26/06/2006,110400,4.0,,7.1,88.2,7.57,24.7,38.8,18.96,44.0
1515,3,17/07/2006,141900,0.2,4.3,5.1,65.8,7.58,28.9,44.7,19.02,15.0
1516,3,17/07/2006,141900,2.0,,5.1,65.6,7.58,28.9,44.8,19.0,18.0
1517,3,17/07/2006,141900,3.0,,5.1,65.3,7.57,29.0,44.8,18.97,19.0
1518,3,25/08/2006,103300,0.2,7.3,6.4,85.7,7.77,29.4,45.4,21.28,7.0
1519,3,25/08/2006,103300,2.0,,6.4,85.7,7.76,29.5,45.6,21.22,7.0
1520,3,25/08/2006,103300,4.0,,6.4,85.8,7.76,29.7,45.8,21.17,9.0
1521,3,25/09/2006,110800,0.2,5.7,6.4,89.8,7.82,29.9,46.0,23.39,13.0
1522,3,25/09/2006,110800,2.0,,6.4,89.7,7.82,29.8,45.9,23.37,14.0
1523,3,25/09/2006,110800,4.0,,6.2,86.3,7.8,29.9,46.1,23.07,23.0
1524,3,17/10/2006,81000,0.2,6.3,6.1,88.8,7.76,33.5,51.0,25.12,29.0
1525,3,17/10/2006,81000,2.0,,5.8,85.0,7.74,33.6,51.1,25.07,32.0
1526,3,6/11/2006,112500,0.2,,5.2,79.4,7.57,36.8,55.5,25.83,22.0
1528,3,6/11/2006,112500,2.0,,5.0,75.8,7.57,36.9,55.6,25.62,33.0
1529,3,6/11/2006,112500,3.5,,5.0,75.7,7.57,36.9,55.6,25.64,41.0
1530,3,4/12/2006,103400,0.2,,4.7,73.6,7.6,37.2,56.0,28.1,17.9
1531,3,4/12/2006,103400,2.0,,4.5,70.6,7.55,37.3,56.1,27.97,30.1
1532,3,4/12/2006,103400,3.0,,4.6,71.9,7.6,37.3,56.1,27.99,27.5
1533,3,22/01/2007,131300,0.2,17.7,5.2,84.0,7.56,38.8,58.0,29.24,38.0
1534,3,22/01/2007,131300,2.0,,4.6,74.3,7.5,38.8,58.0,28.77,70.0
1535,3,22/01/2007,131300,3.0,,4.6,73.9,7.5,38.8,58.0,28.78,74.0
1536,3,28/02/2007,81200,0.2,11.8,5.0,76.6,7.72,30.8,47.4,28.0,20.0
1537,3,28/02/2007,81200,2.0,,4.7,71.9,7.69,31.1,47.7,27.96,22.0
1538,3,28/02/2007,81200,3.5,,4.7,71.9,7.69,31.1,47.7,27.96,25.0
1539,3,5/04/2007,105600,0.2,13.5,5.6,82.9,7.7,35.7,54.0,24.9,20.0
1540,3,5/04/2007,105600,2.0,,5.1,75.4,7.7,35.7,54.0,24.9,29.0
1541,3,5/04/2007,105600,3.5,,5.0,74.0,7.6,35.8,54.1,24.8,30.0
1542,3,30/04/2007,110500,0.2,8.8,5.3,78.0,7.4,36.6,55.2,24.54,14.0
1543,3,30/04/2007,110500,2.0,,5.2,77.7,7.39,36.7,55.2,24.69,19.0
1544,3,1/06/2007,91800,0.2,14.7,6.1,87.9,7.63,38.9,58.1,21.84,30.0
1545,3,1/06/2007,91800,2.0,,6.0,85.8,7.61,38.9,58.2,21.73,39.0
1546,3,1/06/2007,91800,4.0,,5.9,84.5,7.61,39.0,58.2,21.72,43.0
1547,3,2/07/2007,113100,0.2,2.4,7.0,87.5,7.87,35.6,53.8,15.75,10.0
1548,3,2/07/2007,113100,2.0,,6.8,85.9,7.86,35.7,53.9,15.83,11.0
1549,3,30/07/2007,100400,0.2,5.5,8.3,106.0,7.89,36.5,55.0,16.74,5.0
1550,3,30/07/2007,100400,2.0,,8.3,106.2,7.89,36.4,55.0,16.74,5.0
1551,3,30/07/2007,100400,4.0,,8.3,106.8,7.89,36.4,54.9,16.8,5.0
1552,3,27/08/2007,104800,0.2,7.7,5.5,70.1,7.61,24.4,38.4,20.52,13.0
1553,3,27/08/2007,104800,2.0,,5.0,63.7,7.57,25.7,40.3,19.88,15.0
1554,3,28/09/2007,100500,0.2,28.6,7.1,94.1,7.76,20.3,32.5,23.95,16.0
1555,3,28/09/2007,100500,2.0,,6.7,89.3,7.73,21.3,34.0,23.72,16.0
1556,3,28/09/2007,100500,4.0,,6.6,87.8,7.72,21.4,34.1,23.69,18.0
1557,3,26/10/2007,93600,0.2,5.4,5.0,72.6,7.81,29.2,45.1,26.02,18.0
1558,3,26/10/2007,93600,2.0,,4.9,71.1,7.8,29.4,45.4,25.81,27.0
1559,3,26/10/2007,93600,4.0,,4.9,70.6,7.8,29.4,45.4,25.81,34.0
1560,3,26/10/2007,93600,5.0,,4.1,58.8,7.8,29.4,45.4,25.81,49.0
1561,3,26/11/2007,114300,0.2,17.3,5.7,84.5,7.68,29.9,46.1,26.5,40.0
1562,3,26/11/2007,114300,2.0,,5.6,82.2,7.67,30.0,46.2,26.49,59.0
1563,3,26/11/2007,114300,4.0,,5.5,81.2,7.66,30.1,46.3,26.48,66.0
1564,3,10/12/2007,112000,0.2,12.8,4.7,72.0,7.49,30.9,47.5,28.89,21.0
1565,3,10/12/2007,112000,2.0,,4.5,68.9,7.48,31.1,47.7,28.81,18.0
1566,3,10/12/2007,112000,4.0,,4.2,64.5,7.47,31.2,47.8,28.74,20.0
1567,3,22/01/2008,95800,0.2,15.6,4.4,58.0,7.35,6.89,12.1,27.61,32.0
1568,3,22/01/2008,95800,2.0,,4.2,56.0,7.33,7.14,12.5,27.55,32.0
1569,3,22/01/2008,95800,4.0,,4.3,56.5,7.32,7.05,12.3,27.58,41.0
1570,3,22/01/2008,95800,5.5,,4.3,56.4,7.33,7.01,12.2,27.59,50.0
1571,3,18/02/2008,94800,0.2,0.7,7.5,88.9,6.5,0.155,0.31,23.78,84.0
1572,3,18/02/2008,94800,2.0,,7.5,88.5,6.44,0.159,0.318,23.73,86.0
1573,3,18/02/2008,94800,3.0,,7.5,88.7,6.41,0.157,0.314,23.72,99.0
1574,3,19/03/2008,90600,0.2,18.4,6.6,87.8,7.52,14.4,23.7,25.9,17.0
1575,3,19/03/2008,90600,2.0,,6.5,87.1,7.51,14.5,23.9,25.85,18.0
1576,3,19/03/2008,90600,4.0,,6.5,86.3,7.51,14.5,23.9,25.84,22.0
1577,3,19/03/2008,90600,5.5,,6.4,85.5,7.49,14.8,24.3,25.8,22.0
1578,3,21/04/2008,124500,0.2,24.6,7.7,99.6,7.61,17.8,28.8,23.28,10.0
1579,3,21/04/2008,124500,2.0,,6.4,83.9,7.4,20.7,33.0,22.54,8.0
1580,3,21/04/2008,124500,3.0,,5.9,77.2,7.37,20.8,33.3,22.55,9.0
1581,3,4/07/2008,110000,0.2,3.6,6.9,78.3,7.33,11.4,19.2,18.21,38.0
1582,3,4/07/2008,110000,2.0,,6.7,76.1,7.29,11.5,19.4,18.21,26.0
1583,3,4/07/2008,110000,4.0,,6.6,74.9,7.27,12.1,20.3,18.23,26.0
1584,3,31/07/2008,90300,0.2,2.3,9.7,94.2,7.24,0.309,0.614,14.08,76.0
1585,3,31/07/2008,90300,2.0,,9.6,93.6,7.11,0.312,0.619,14.0,78.0
1586,3,31/07/2008,90300,3.0,,9.6,93.2,7.01,0.314,0.623,13.99,79.0
1587,3,2/09/2008,110800,0.2,4.3,5.6,69.9,7.37,17.2,27.9,20.95,20.0
1588,3,2/09/2008,110800,2.0,,5.6,68.9,7.34,17.5,28.4,20.86,28.0
1589,3,2/09/2008,110800,4.0,,5.5,68.4,7.33,17.7,28.7,20.86,36.0
1590,3,2/09/2008,110800,5.0,,5.5,67.8,7.32,17.7,28.6,20.86,37.0
1591,3,25/11/2008,83400,0.2,,3.6,49.4,7.24,18.0,29.2,26.27,22.0
1593,3,25/11/2008,83400,2.0,,3.1,41.9,7.2,19.0,30.6,25.96,26.0
1594,3,25/11/2008,83400,4.0,,2.9,40.3,7.21,20.6,32.9,25.94,35.0
1595,3,15/12/2008,121200,0.2,16.4,4.5,68.2,7.44,27.1,42.1,29.87,31.0
1596,3,15/12/2008,121200,2.0,,4.1,63.2,7.41,27.4,42.6,29.66,40.0
1597,3,15/12/2008,121200,4.0,,4.0,60.9,7.39,28.1,43.5,29.47,49.0
1598,3,15/12/2008,121200,5.0,,3.8,58.7,7.38,28.1,43.6,29.46,52.0
1600,3,28/01/2009,110800,0.2,,4.4,60.2,7.44,10.5,17.8,28.41,23.0
1601,3,28/01/2009,110800,2.0,,3.7,51.1,7.36,11.1,18.8,28.2,27.0
1602,3,28/01/2009,110800,4.0,,3.4,46.7,7.31,11.5,19.3,28.01,47.0
1603,3,28/01/2009,110800,5.0,,3.4,46.6,7.3,11.5,19.4,28.02,48.0
1604,3,26/02/2009,100200,0.2,2.8,5.7,71.9,6.75,0.732,1.43,26.83,103.0
1605,3,26/02/2009,100200,2.0,,5.6,70.7,6.72,1.04,2.02,26.67,105.0
1606,3,26/02/2009,100200,4.0,,5.5,68.8,6.74,1.33,2.56,26.71,98.0
1607,3,29/04/2009,130800,0.2,7.7,5.5,69.0,7.34,10.3,17.4,23.82,24.0
1608,3,29/04/2009,130800,2.0,,5.2,65.4,7.27,10.9,18.5,23.62,27.0
1609,3,28/05/2009,122400,0.2,4.8,5.1,63.2,7.46,17.4,28.3,20.76,16.0
